precision: 50.63	recall: 44.84	FB1: 47.54	M_FB1: 47.56	accuracy: 89.98
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_OUTRO
precision: 39.70	recall: 27.21	FB1: 31.88	MFB1: 32.29	ACONTECIMENTO_ORGANIZADO
precision: 42.31	recall: 37.57	FB1: 38.84	MFB1: 39.80	ORGANIZACAO_ADMINISTRACAO
precision: 71.94	recall: 64.85	FB1: 68.12	MFB1: 68.21	TEMPO_TEMPO_CALEND
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_ARTE
precision: 05.95	recall: 04.80	FB1: 04.86	MFB1: 05.32	COISA_OBJECTO
precision: 60.23	recall: 70.77	FB1: 65.02	MFB1: 65.08	PESSOA_INDIVIDUAL
precision: 22.63	recall: 11.61	FB1: 15.31	MFB1: 15.34	LOCAL_FISICO
precision: 47.42	recall: 64.41	FB1: 54.40	MFB1: 54.62	LOCAL_HUMANO
precision: 45.70	recall: 38.08	FB1: 41.44	MFB1: 41.54	ORGANIZACAO_INSTITUICAO
precision: 41.01	recall: 26.15	FB1: 29.61	MFB1: 31.93	OBRA_REPRODUZIDA
precision: 09.82	recall: 03.67	FB1: 05.30	MFB1: 05.34	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 19.19	recall: 11.54	FB1: 14.33	MFB1: 14.42	COISA_CLASSE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ACONTECIMENTO_EVENTO
precision: 15.62	recall: 05.18	FB1: 07.57	MFB1: 07.78	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 16.66	recall: 05.40	FB1: 08.12	MFB1: 08.15	LOCAL_VIRTUAL
precision: 28.75	recall: 19.69	FB1: 22.60	MFB1: 23.37	PESSOA_GRUPOMEMBRO
precision: 15.28	recall: 32.50	FB1: 20.54	MFB1: 20.78	ABSTRACCAO_ESTADO
precision: 02.88	recall: 01.04	FB1: 01.53	MFB1: 01.53	ABSTRACCAO_DISCIPLINA
precision: 17.50	recall: 07.93	FB1: 10.30	MFB1: 10.91	TEMPO_DURACAO
precision: 12.50	recall: 06.25	FB1: 08.33	MFB1: 08.33	PESSOA_GRUPOCARGO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 39.20	recall: 43.30	FB1: 40.86	MFB1: 41.15	VALOR_QUANTIDADE
precision: 58.63	recall: 15.62	FB1: 24.16	MFB1: 24.67	TEMPO_FREQUENCIA
precision: 53.52	recall: 29.23	FB1: 34.57	MFB1: 37.81	VALOR_MOEDA
precision: 36.55	recall: 15.87	FB1: 21.73	MFB1: 22.13	ACONTECIMENTO_EFEMERIDE
precision: 54.77	recall: 15.69	FB1: 23.71	MFB1: 24.39	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 27.76	recall: 09.05	FB1: 13.31	MFB1: 13.65	ORGANIZACAO_EMPRESA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_SUBSTANCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 23.74	recall: 07.01	FB1: 10.81	MFB1: 10.83	OBRA_PLANO
precision: 52.62	recall: 27.79	FB1: 35.75	MFB1: 36.37	PESSOA_CARGO
