processed 6843 tokens with 768 phrases; found: 722 phrases; correct: 408.
accuracy:  89.11%; precision:  56.51%; recall:  53.12%; FB1:  54.77
       ABSTRACCAO: precision: 100.00%; recall:  13.33%; FB1:  23.53  2
    ACONTECIMENTO: precision:  60.00%; recall:  26.32%; FB1:  36.59  25
            COISA: precision:  57.14%; recall:  11.76%; FB1:  19.51  7
            LOCAL: precision:  60.11%; recall:  57.65%; FB1:  58.85  188
             OBRA: precision:  50.00%; recall:  47.73%; FB1:  48.84  42
      ORGANIZACAO: precision:  48.00%; recall:  45.57%; FB1:  46.75  75
            OUTRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
           PESSOA: precision:  51.30%; recall:  66.03%; FB1:  57.74  269
            TEMPO: precision:  71.58%; recall:  73.12%; FB1:  72.34  95
            VALOR: precision:  57.89%; recall:  44.00%; FB1:  50.00  19
