precision: 51.07	recall: 44.69	FB1: 47.65	M_FB1: 47.67	accuracy: 89.93
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_OUTRO
precision: 43.00	recall: 25.54	FB1: 31.50	MFB1: 32.04	ACONTECIMENTO_ORGANIZADO
precision: 44.62	recall: 37.72	FB1: 39.77	MFB1: 40.88	ORGANIZACAO_ADMINISTRACAO
precision: 72.78	recall: 64.55	FB1: 68.32	MFB1: 68.42	TEMPO_TEMPO_CALEND
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_ARTE
precision: 07.74	recall: 06.47	FB1: 06.63	MFB1: 07.05	COISA_OBJECTO
precision: 59.52	recall: 71.55	FB1: 64.89	MFB1: 64.98	PESSOA_INDIVIDUAL
precision: 20.10	recall: 10.22	FB1: 13.54	MFB1: 13.55	LOCAL_FISICO
precision: 47.30	recall: 64.50	FB1: 54.33	MFB1: 54.58	LOCAL_HUMANO
precision: 45.56	recall: 38.26	FB1: 41.47	MFB1: 41.59	ORGANIZACAO_INSTITUICAO
precision: 42.94	recall: 25.65	FB1: 29.40	MFB1: 32.12	OBRA_REPRODUZIDA
precision: 07.14	recall: 02.00	FB1: 03.12	MFB1: 03.12	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 19.48	recall: 11.12	FB1: 14.12	MFB1: 14.16	COISA_CLASSE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ACONTECIMENTO_EVENTO
precision: 19.79	recall: 05.18	FB1: 08.06	MFB1: 08.21	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 22.50	recall: 05.40	FB1: 08.61	MFB1: 08.71	LOCAL_VIRTUAL
precision: 31.59	recall: 19.69	FB1: 23.29	MFB1: 24.26	PESSOA_GRUPOMEMBRO
precision: 15.28	recall: 32.50	FB1: 20.54	MFB1: 20.78	ABSTRACCAO_ESTADO
precision: 03.41	recall: 01.04	FB1: 01.59	MFB1: 01.60	ABSTRACCAO_DISCIPLINA
precision: 08.33	recall: 02.08	FB1: 03.33	MFB1: 03.33	TEMPO_DURACAO
precision: 12.50	recall: 06.25	FB1: 08.33	MFB1: 08.33	PESSOA_GRUPOCARGO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 39.16	recall: 41.46	FB1: 40.04	MFB1: 40.27	VALOR_QUANTIDADE
precision: 58.63	recall: 15.62	FB1: 24.16	MFB1: 24.67	TEMPO_FREQUENCIA
precision: 55.95	recall: 28.87	FB1: 34.95	MFB1: 38.09	VALOR_MOEDA
precision: 46.25	recall: 15.87	FB1: 23.31	MFB1: 23.63	ACONTECIMENTO_EFEMERIDE
precision: 53.99	recall: 11.71	FB1: 18.93	MFB1: 19.24	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 28.57	recall: 07.98	FB1: 12.19	MFB1: 12.48	ORGANIZACAO_EMPRESA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_SUBSTANCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 25.41	recall: 07.01	FB1: 10.94	MFB1: 10.99	OBRA_PLANO
precision: 49.15	recall: 26.11	FB1: 33.45	MFB1: 34.10	PESSOA_CARGO
