precision: 51.19	recall: 44.37	FB1: 47.52	M_FB1: 47.54	accuracy: 89.86
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_OUTRO
precision: 42.68	recall: 25.54	FB1: 31.40	MFB1: 31.95	ACONTECIMENTO_ORGANIZADO
precision: 45.06	recall: 36.56	FB1: 39.40	MFB1: 40.36	ORGANIZACAO_ADMINISTRACAO
precision: 73.28	recall: 64.00	FB1: 68.23	MFB1: 68.33	TEMPO_TEMPO_CALEND
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_ARTE
precision: 06.06	recall: 04.80	FB1: 05.12	MFB1: 05.36	COISA_OBJECTO
precision: 58.90	recall: 71.13	FB1: 64.34	MFB1: 64.44	PESSOA_INDIVIDUAL
precision: 19.72	recall: 10.22	FB1: 13.44	MFB1: 13.46	LOCAL_FISICO
precision: 47.30	recall: 64.63	FB1: 54.38	MFB1: 54.62	LOCAL_HUMANO
precision: 46.54	recall: 38.83	FB1: 42.23	MFB1: 42.34	ORGANIZACAO_INSTITUICAO
precision: 43.37	recall: 26.30	FB1: 30.43	MFB1: 32.74	OBRA_REPRODUZIDA
precision: 09.38	recall: 03.00	FB1: 04.54	MFB1: 04.55	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 19.71	recall: 11.12	FB1: 14.19	MFB1: 14.22	COISA_CLASSE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ACONTECIMENTO_EVENTO
precision: 20.24	recall: 05.18	FB1: 08.15	MFB1: 08.25	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 17.50	recall: 03.83	FB1: 06.22	MFB1: 06.29	LOCAL_VIRTUAL
precision: 31.85	recall: 18.42	FB1: 22.42	MFB1: 23.34	PESSOA_GRUPOMEMBRO
precision: 15.28	recall: 32.50	FB1: 20.54	MFB1: 20.78	ABSTRACCAO_ESTADO
precision: 02.38	recall: 00.69	FB1: 01.07	MFB1: 01.08	ABSTRACCAO_DISCIPLINA
precision: 08.33	recall: 02.08	FB1: 03.33	MFB1: 03.33	TEMPO_DURACAO
precision: 12.50	recall: 06.25	FB1: 08.33	MFB1: 08.33	PESSOA_GRUPOCARGO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 38.20	recall: 40.12	FB1: 38.87	MFB1: 39.14	VALOR_QUANTIDADE
precision: 58.63	recall: 15.62	FB1: 24.16	MFB1: 24.67	TEMPO_FREQUENCIA
precision: 54.17	recall: 27.56	FB1: 33.26	MFB1: 36.53	VALOR_MOEDA
precision: 64.58	recall: 15.87	FB1: 24.58	MFB1: 25.47	ACONTECIMENTO_EFEMERIDE
precision: 53.99	recall: 11.71	FB1: 18.93	MFB1: 19.24	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 29.18	recall: 07.98	FB1: 12.21	MFB1: 12.53	ORGANIZACAO_EMPRESA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_SUBSTANCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 23.63	recall: 04.01	FB1: 06.71	MFB1: 06.86	OBRA_PLANO
precision: 49.79	recall: 24.07	FB1: 31.76	MFB1: 32.46	PESSOA_CARGO
