precision: 51.56	recall: 40.68	FB1: 45.46	M_FB1: 45.48	accuracy: 89.29
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_OUTRO
precision: 27.88	recall: 15.12	FB1: 19.00	MFB1: 19.61	ACONTECIMENTO_ORGANIZADO
precision: 53.04	recall: 30.02	FB1: 37.72	MFB1: 38.34	ORGANIZACAO_ADMINISTRACAO
precision: 81.40	recall: 66.45	FB1: 73.05	MFB1: 73.17	TEMPO_TEMPO_CALEND
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_ARTE
precision: 25.00	recall: 03.33	FB1: 05.88	MFB1: 05.88	TEMPO_FREQUENCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OBJECTO
precision: 49.93	recall: 68.35	FB1: 57.64	MFB1: 57.71	PESSOA_INDIVIDUAL
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_FISICO
precision: 48.65	recall: 57.16	FB1: 52.19	MFB1: 52.56	LOCAL_HUMANO
precision: 44.43	recall: 29.94	FB1: 35.41	MFB1: 35.77	ORGANIZACAO_INSTITUICAO
precision: 36.96	recall: 32.78	FB1: 32.91	MFB1: 34.74	OBRA_REPRODUZIDA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 29.18	recall: 08.40	FB1: 13.03	MFB1: 13.05	COISA_CLASSE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ACONTECIMENTO_EVENTO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 12.50	recall: 04.17	FB1: 06.25	MFB1: 06.25	LOCAL_VIRTUAL
precision: 31.28	recall: 12.25	FB1: 17.17	MFB1: 17.60	PESSOA_GRUPOMEMBRO
precision: 09.38	recall: 01.04	FB1: 01.88	MFB1: 01.88	ABSTRACCAO_DISCIPLINA
precision: 37.08	recall: 14.37	FB1: 19.82	MFB1: 20.71	TEMPO_DURACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOCARGO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 38.98	recall: 25.40	FB1: 30.50	MFB1: 30.76	VALOR_QUANTIDADE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_ESTADO
precision: 68.61	recall: 29.98	FB1: 41.02	MFB1: 41.73	VALOR_MOEDA
precision: 14.37	recall: 08.80	FB1: 10.83	MFB1: 10.91	ACONTECIMENTO_EFEMERIDE
precision: 67.92	recall: 25.02	FB1: 34.95	MFB1: 36.57	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 26.79	recall: 02.79	FB1: 05.05	MFB1: 05.05	ORGANIZACAO_EMPRESA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_SUBSTANCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 18.41	recall: 09.07	FB1: 11.75	MFB1: 12.16	OBRA_PLANO
precision: 53.45	recall: 20.02	FB1: 28.33	MFB1: 29.13	PESSOA_CARGO
