precision: 51.47	recall: 40.25	FB1: 45.15	M_FB1: 45.17	accuracy: 89.26
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_OUTRO
precision: 30.52	recall: 14.75	FB1: 19.61	MFB1: 19.89	ACONTECIMENTO_ORGANIZADO
precision: 52.69	recall: 28.31	FB1: 36.22	MFB1: 36.83	ORGANIZACAO_ADMINISTRACAO
precision: 81.72	recall: 66.83	FB1: 73.42	MFB1: 73.53	TEMPO_TEMPO_CALEND
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_ARTE
precision: 50.00	recall: 04.72	FB1: 08.52	MFB1: 08.63	TEMPO_FREQUENCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OBJECTO
precision: 49.46	recall: 67.97	FB1: 57.15	MFB1: 57.25	PESSOA_INDIVIDUAL
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_FISICO
precision: 48.75	recall: 56.00	FB1: 51.71	MFB1: 52.13	LOCAL_HUMANO
precision: 43.06	recall: 29.09	FB1: 34.30	MFB1: 34.72	ORGANIZACAO_INSTITUICAO
precision: 37.07	recall: 30.91	FB1: 31.74	MFB1: 33.71	OBRA_REPRODUZIDA
precision: 12.50	recall: 00.86	FB1: 01.61	MFB1: 01.61	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 23.20	recall: 07.02	FB1: 10.76	MFB1: 10.78	COISA_CLASSE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ACONTECIMENTO_EVENTO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 12.50	recall: 04.17	FB1: 06.25	MFB1: 06.25	LOCAL_VIRTUAL
precision: 36.19	recall: 13.09	FB1: 18.36	MFB1: 19.23	PESSOA_GRUPOMEMBRO
precision: 10.71	recall: 01.04	FB1: 01.90	MFB1: 01.90	ABSTRACCAO_DISCIPLINA
precision: 30.83	recall: 10.20	FB1: 14.82	MFB1: 15.33	TEMPO_DURACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOCARGO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 40.82	recall: 25.62	FB1: 31.12	MFB1: 31.49	VALOR_QUANTIDADE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_ESTADO
precision: 71.11	recall: 32.76	FB1: 44.05	MFB1: 44.86	VALOR_MOEDA
precision: 19.16	recall: 07.71	FB1: 09.82	MFB1: 11.00	ACONTECIMENTO_EFEMERIDE
precision: 74.17	recall: 23.77	FB1: 34.37	MFB1: 36.01	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 27.50	recall: 02.41	FB1: 04.43	MFB1: 04.43	ORGANIZACAO_EMPRESA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_SUBSTANCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 19.71	recall: 10.56	FB1: 13.03	MFB1: 13.75	OBRA_PLANO
precision: 42.15	recall: 20.12	FB1: 26.94	MFB1: 27.24	PESSOA_CARGO
