processed 8507 tokens with 768 phrases; found: 714 phrases; correct: 223.
accuracy:  82.63%; precision:  31.23%; recall:  29.04%; FB1:  30.09
       ABSTRACCAO: precision:   0.00%; recall:   0.00%; FB1:   0.00  1
    ACONTECIMENTO: precision: 100.00%; recall:   3.70%; FB1:   7.14  1
            COISA: precision:  33.33%; recall:  12.00%; FB1:  17.65  9
            LOCAL: precision:  31.98%; recall:  57.72%; FB1:  41.16  222
             OBRA: precision:  23.53%; recall:   5.56%; FB1:   8.99  17
      ORGANIZACAO: precision:  20.18%; recall:  21.30%; FB1:  20.72  114
            OUTRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
           PESSOA: precision:  42.13%; recall:  35.47%; FB1:  38.52  197
            TEMPO: precision:  24.48%; recall:  26.92%; FB1:  25.64  143
            VALOR: precision:  30.00%; recall:  17.65%; FB1:  22.22  10
