processed 6443 tokens with 682 phrases; found: 650 phrases; correct: 217.
accuracy:  80.20%; precision:  33.38%; recall:  31.82%; FB1:  32.58
       ABSTRACCAO: precision:   0.00%; recall:   0.00%; FB1:   0.00  1
    ACONTECIMENTO: precision: 100.00%; recall:   3.57%; FB1:   6.90  1
            COISA: precision:  22.22%; recall:  14.29%; FB1:  17.39  9
            LOCAL: precision:  36.94%; recall:  39.46%; FB1:  38.16  157
             OBRA: precision:  53.85%; recall:  23.33%; FB1:  32.56  13
      ORGANIZACAO: precision:  21.21%; recall:  27.63%; FB1:  24.00  99
            OUTRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
           PESSOA: precision:  36.84%; recall:  37.84%; FB1:  37.33  190
            TEMPO: precision:  28.03%; recall:  37.93%; FB1:  32.23  157
            VALOR: precision:  60.87%; recall:  20.90%; FB1:  31.11  23
