precision: 50.38	recall: 45.07	FB1: 47.57	M_FB1: 47.58	accuracy: 90.06
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_OUTRO
precision: 40.77	recall: 28.71	FB1: 33.23	MFB1: 33.69	ACONTECIMENTO_ORGANIZADO
precision: 42.15	recall: 38.08	FB1: 39.01	MFB1: 40.01	ORGANIZACAO_ADMINISTRACAO
precision: 71.85	recall: 65.95	FB1: 68.70	MFB1: 68.77	TEMPO_TEMPO_CALEND
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_ARTE
precision: 06.21	recall: 04.80	FB1: 05.02	MFB1: 05.41	COISA_OBJECTO
precision: 60.68	recall: 70.50	FB1: 65.18	MFB1: 65.22	PESSOA_INDIVIDUAL
precision: 21.98	recall: 12.86	FB1: 16.12	MFB1: 16.23	LOCAL_FISICO
precision: 48.32	recall: 63.65	FB1: 54.80	MFB1: 54.94	LOCAL_HUMANO
precision: 43.97	recall: 37.81	FB1: 40.57	MFB1: 40.66	ORGANIZACAO_INSTITUICAO
precision: 35.38	recall: 24.68	FB1: 27.23	MFB1: 29.07	OBRA_REPRODUZIDA
precision: 08.68	recall: 03.67	FB1: 05.12	MFB1: 05.16	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 20.36	recall: 12.36	FB1: 15.27	MFB1: 15.39	COISA_CLASSE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ACONTECIMENTO_EVENTO
precision: 16.46	recall: 05.18	FB1: 07.72	MFB1: 07.88	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 12.50	recall: 03.83	FB1: 05.84	MFB1: 05.87	LOCAL_VIRTUAL
precision: 28.52	recall: 20.53	FB1: 22.73	MFB1: 23.87	PESSOA_GRUPOMEMBRO
precision: 15.28	recall: 32.50	FB1: 20.54	MFB1: 20.78	ABSTRACCAO_ESTADO
precision: 02.50	recall: 01.04	FB1: 01.47	MFB1: 01.47	ABSTRACCAO_DISCIPLINA
precision: 16.67	recall: 07.93	FB1: 10.12	MFB1: 10.74	TEMPO_DURACAO
precision: 12.50	recall: 06.25	FB1: 08.33	MFB1: 08.33	PESSOA_GRUPOCARGO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 39.15	recall: 42.91	FB1: 40.58	MFB1: 40.94	VALOR_QUANTIDADE
precision: 59.47	recall: 18.86	FB1: 28.34	MFB1: 28.63	TEMPO_FREQUENCIA
precision: 57.29	recall: 31.86	FB1: 37.13	MFB1: 40.95	VALOR_MOEDA
precision: 40.00	recall: 20.82	FB1: 26.91	MFB1: 27.38	ACONTECIMENTO_EFEMERIDE
precision: 55.95	recall: 16.73	FB1: 25.10	MFB1: 25.76	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 23.23	recall: 08.69	FB1: 12.39	MFB1: 12.65	ORGANIZACAO_EMPRESA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_SUBSTANCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 23.61	recall: 09.65	FB1: 13.56	MFB1: 13.70	OBRA_PLANO
precision: 53.37	recall: 30.05	FB1: 37.79	MFB1: 38.45	PESSOA_CARGO
