precision: 26.81	recall: 25.46	FB1: 26.07	M_FB1: 26.12	accuracy: 86.45
precision: 20.38	recall: 20.04	FB1: 20.16	MFB1: 20.21	ACONTECIMENTO
precision: 38.85	recall: 15.99	FB1: 22.33	MFB1: 22.66	COISA
precision: 36.62	recall: 24.40	FB1: 29.16	MFB1: 29.28	ORGANIZACAO
precision: 21.46	recall: 35.51	FB1: 26.73	MFB1: 26.75	TEMPO
precision: 06.14	recall: 07.38	FB1: 06.49	MFB1: 06.70	OBRA
precision: 17.51	recall: 18.95	FB1: 18.18	MFB1: 18.21	VALOR
precision: 08.27	recall: 08.66	FB1: 08.09	MFB1: 08.46	OUTRO
precision: 32.24	recall: 22.51	FB1: 26.50	MFB1: 26.51	PESSOA
precision: 40.88	recall: 39.27	FB1: 39.10	MFB1: 40.06	LOCAL
precision: 14.86	recall: 09.00	FB1: 11.14	MFB1: 11.21	ABSTRACCAO
