processed 2240 tokens with 257 phrases; found: 245 phrases; correct: 115.
accuracy:  84.46%; precision:  46.94%; recall:  44.75%; FB1:  45.82
       ABSTRACCAO: precision:   0.00%; recall:   0.00%; FB1:   0.00  1
    ACONTECIMENTO: precision: 100.00%; recall:  22.73%; FB1:  37.04  5
            COISA: precision: 100.00%; recall:  12.50%; FB1:  22.22  2
            LOCAL: precision:  26.83%; recall:  47.83%; FB1:  34.38  82
             OBRA: precision:  62.50%; recall:  35.71%; FB1:  45.45  8
      ORGANIZACAO: precision:  25.00%; recall:  16.67%; FB1:  20.00  20
            OUTRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
           PESSOA: precision:  65.28%; recall:  58.75%; FB1:  61.84  72
            TEMPO: precision:  52.73%; recall:  76.32%; FB1:  62.37  55
            VALOR: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
