precision: 50.83	recall: 42.74	FB1: 46.42	M_FB1: 46.43	accuracy: 89.54
precision: 40.33	recall: 13.88	FB1: 20.60	MFB1: 20.65	ACONTECIMENTO
precision: 26.94	recall: 02.90	FB1: 05.20	MFB1: 05.23	COISA
precision: 50.64	recall: 34.85	FB1: 40.84	MFB1: 41.29	ORGANIZACAO
precision: 80.34	recall: 50.41	FB1: 61.85	MFB1: 61.95	TEMPO
precision: 38.61	recall: 21.30	FB1: 26.58	MFB1: 27.45	OBRA
precision: 49.64	recall: 26.92	FB1: 34.64	MFB1: 34.91	VALOR
precision: 25.00	recall: 00.76	FB1: 01.47	MFB1: 01.47	OUTRO
precision: 50.60	recall: 63.38	FB1: 56.22	MFB1: 56.27	PESSOA
precision: 42.24	recall: 56.16	FB1: 48.19	MFB1: 48.22	LOCAL
precision: 26.67	recall: 02.61	FB1: 04.62	MFB1: 04.75	ABSTRACCAO
