precision: 51.37	recall: 40.32	FB1: 45.16	M_FB1: 45.17	accuracy: 89.19
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_OUTRO
precision: 31.55	recall: 16.12	FB1: 20.68	MFB1: 21.34	ACONTECIMENTO_ORGANIZADO
precision: 55.66	recall: 27.50	FB1: 36.25	MFB1: 36.81	ORGANIZACAO_ADMINISTRACAO
precision: 81.36	recall: 66.10	FB1: 72.82	MFB1: 72.94	TEMPO_TEMPO_CALEND
precision: 25.00	recall: 06.25	FB1: 10.00	MFB1: 10.00	OBRA_ARTE
precision: 50.00	recall: 07.50	FB1: 13.03	MFB1: 13.04	TEMPO_FREQUENCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OBJECTO
precision: 49.37	recall: 68.36	FB1: 57.26	MFB1: 57.33	PESSOA_INDIVIDUAL
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_FISICO
precision: 48.40	recall: 55.74	FB1: 51.38	MFB1: 51.81	LOCAL_HUMANO
precision: 43.12	recall: 29.84	FB1: 34.87	MFB1: 35.27	ORGANIZACAO_INSTITUICAO
precision: 36.57	recall: 31.35	FB1: 31.67	MFB1: 33.76	OBRA_REPRODUZIDA
precision: 12.50	recall: 01.73	FB1: 03.03	MFB1: 03.03	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 24.82	recall: 07.65	FB1: 11.69	MFB1: 11.69	COISA_CLASSE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ACONTECIMENTO_EVENTO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 25.00	recall: 04.17	FB1: 07.14	MFB1: 07.14	LOCAL_VIRTUAL
precision: 34.22	recall: 12.77	FB1: 18.14	MFB1: 18.60	PESSOA_GRUPOMEMBRO
precision: 17.50	recall: 02.06	FB1: 03.69	MFB1: 03.69	ABSTRACCAO_DISCIPLINA
precision: 34.16	recall: 14.37	FB1: 19.00	MFB1: 20.23	TEMPO_DURACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOCARGO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 39.02	recall: 23.71	FB1: 29.39	MFB1: 29.49	VALOR_QUANTIDADE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_ESTADO
precision: 67.62	recall: 28.32	FB1: 39.25	MFB1: 39.92	VALOR_MOEDA
precision: 09.03	recall: 05.79	FB1: 06.88	MFB1: 07.05	ACONTECIMENTO_EFEMERIDE
precision: 71.67	recall: 28.36	FB1: 39.16	MFB1: 40.64	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 31.67	recall: 02.79	FB1: 05.12	MFB1: 05.12	ORGANIZACAO_EMPRESA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_SUBSTANCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 19.89	recall: 08.71	FB1: 11.86	MFB1: 12.11	OBRA_PLANO
precision: 52.01	recall: 21.58	FB1: 29.81	MFB1: 30.50	PESSOA_CARGO
