precision: 26.24	recall: 25.19	FB1: 25.63	M_FB1: 25.71	accuracy: 86.44
precision: 33.33	recall: 33.33	FB1: 33.33	MFB1: 33.33	LOCAL_OUTRO
precision: 25.68	recall: 26.63	FB1: 24.87	MFB1: 26.15	ACONTECIMENTO_ORGANIZADO
precision: 35.18	recall: 39.90	FB1: 36.03	MFB1: 37.39	ORGANIZACAO_ADMINISTRACAO
precision: 26.39	recall: 40.67	FB1: 31.64	MFB1: 32.01	TEMPO_TEMPO_CALEND
precision: 05.93	recall: 12.35	FB1: 07.14	MFB1: 08.01	OBRA_ARTE
precision: 16.16	recall: 32.49	FB1: 15.00	MFB1: 21.59	TEMPO_FREQUENCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OBJECTO
precision: 30.38	recall: 21.24	FB1: 24.75	MFB1: 25.00	PESSOA_INDIVIDUAL
precision: 24.86	recall: 15.49	FB1: 17.53	MFB1: 19.09	LOCAL_FISICO
precision: 49.76	recall: 42.88	FB1: 45.50	MFB1: 46.06	LOCAL_HUMANO
precision: 22.11	recall: 20.19	FB1: 20.56	MFB1: 21.11	ORGANIZACAO_INSTITUICAO
precision: 01.75	recall: 01.39	FB1: 01.46	MFB1: 01.55	OBRA_REPRODUZIDA
precision: 09.03	recall: 14.57	FB1: 10.56	MFB1: 11.15	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 28.23	recall: 12.52	FB1: 16.73	MFB1: 17.35	COISA_CLASSE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ACONTECIMENTO_EVENTO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 05.09	recall: 07.41	FB1: 05.72	MFB1: 06.04	LOCAL_VIRTUAL
precision: 28.61	recall: 18.81	FB1: 22.13	MFB1: 22.70	PESSOA_GRUPOMEMBRO
precision: 15.03	recall: 11.13	FB1: 12.20	MFB1: 12.79	ABSTRACCAO_DISCIPLINA
precision: 01.10	recall: 02.77	FB1: 01.46	MFB1: 01.58	TEMPO_DURACAO
precision: 36.16	recall: 41.15	FB1: 35.38	MFB1: 38.49	PESSOA_GRUPOCARGO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 13.75	recall: 16.20	FB1: 14.30	MFB1: 14.87	VALOR_QUANTIDADE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_ESTADO
precision: 12.00	recall: 06.43	FB1: 05.36	MFB1: 08.37	VALOR_MOEDA
precision: 16.30	recall: 20.16	FB1: 17.00	MFB1: 18.03	ACONTECIMENTO_EFEMERIDE
precision: 24.07	recall: 12.47	FB1: 15.61	MFB1: 16.43	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 08.12	recall: 03.72	FB1: 04.83	MFB1: 05.10	ORGANIZACAO_EMPRESA
precision: 75.00	recall: 62.50	FB1: 66.67	MFB1: 68.18	COISA_SUBSTANCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 12.93	recall: 12.83	FB1: 11.79	MFB1: 12.88	OBRA_PLANO
precision: 09.43	recall: 15.82	FB1: 11.26	MFB1: 11.82	PESSOA_CARGO
