precision: 51.34	recall: 40.17	FB1: 45.06	M_FB1: 45.08	accuracy: 89.26
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_OUTRO
precision: 25.78	recall: 16.01	FB1: 19.26	MFB1: 19.75	ACONTECIMENTO_ORGANIZADO
precision: 52.65	recall: 28.53	FB1: 36.54	MFB1: 37.01	ORGANIZACAO_ADMINISTRACAO
precision: 82.14	recall: 67.01	FB1: 73.69	MFB1: 73.81	TEMPO_TEMPO_CALEND
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_ARTE
precision: 50.00	recall: 07.50	FB1: 13.03	MFB1: 13.04	TEMPO_FREQUENCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OBJECTO
precision: 49.39	recall: 67.52	FB1: 56.93	MFB1: 57.05	PESSOA_INDIVIDUAL
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_FISICO
precision: 48.95	recall: 56.36	FB1: 52.05	MFB1: 52.39	LOCAL_HUMANO
precision: 43.72	recall: 28.22	FB1: 33.84	MFB1: 34.30	ORGANIZACAO_INSTITUICAO
precision: 37.81	recall: 32.18	FB1: 32.80	MFB1: 34.77	OBRA_REPRODUZIDA
precision: 12.50	recall: 00.86	FB1: 01.61	MFB1: 01.61	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 24.32	recall: 07.65	FB1: 11.63	MFB1: 11.64	COISA_CLASSE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ACONTECIMENTO_EVENTO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 08.33	recall: 04.17	FB1: 05.55	MFB1: 05.56	LOCAL_VIRTUAL
precision: 31.90	recall: 12.80	FB1: 17.56	MFB1: 18.27	PESSOA_GRUPOMEMBRO
precision: 10.00	recall: 00.69	FB1: 01.30	MFB1: 01.30	ABSTRACCAO_DISCIPLINA
precision: 27.50	recall: 10.20	FB1: 13.99	MFB1: 14.88	TEMPO_DURACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOCARGO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 36.80	recall: 22.34	FB1: 27.58	MFB1: 27.80	VALOR_QUANTIDADE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_ESTADO
precision: 61.78	recall: 31.30	FB1: 40.28	MFB1: 41.55	VALOR_MOEDA
precision: 16.86	recall: 09.88	FB1: 12.05	MFB1: 12.46	ACONTECIMENTO_EFEMERIDE
precision: 67.62	recall: 23.77	FB1: 34.31	MFB1: 35.18	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 15.00	recall: 01.27	FB1: 02.35	MFB1: 02.34	ORGANIZACAO_EMPRESA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_SUBSTANCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 21.43	recall: 09.07	FB1: 12.29	MFB1: 12.75	OBRA_PLANO
precision: 47.23	recall: 22.23	FB1: 29.68	MFB1: 30.24	PESSOA_CARGO
