precision: 50.15	recall: 40.29	FB1: 44.64	M_FB1: 44.69	accuracy: 89.17
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_OUTRO
precision: 40.10	recall: 16.32	FB1: 20.61	MFB1: 23.19	ACONTECIMENTO_ORGANIZADO
precision: 48.76	recall: 26.70	FB1: 32.85	MFB1: 34.51	ORGANIZACAO_ADMINISTRACAO
precision: 76.14	recall: 59.25	FB1: 66.45	MFB1: 66.64	TEMPO_TEMPO_CALEND
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_ARTE
precision: 45.00	recall: 06.70	FB1: 11.44	MFB1: 11.66	TEMPO_FREQUENCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OBJECTO
precision: 50.99	recall: 66.47	FB1: 57.31	MFB1: 57.71	PESSOA_INDIVIDUAL
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_FISICO
precision: 49.30	recall: 57.89	FB1: 53.06	MFB1: 53.26	LOCAL_HUMANO
precision: 40.19	recall: 36.41	FB1: 37.06	MFB1: 38.20	ORGANIZACAO_INSTITUICAO
precision: 28.91	recall: 26.91	FB1: 26.99	MFB1: 27.87	OBRA_REPRODUZIDA
precision: 11.11	recall: 01.59	FB1: 02.78	MFB1: 02.78	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 19.95	recall: 05.14	FB1: 07.40	MFB1: 08.18	COISA_CLASSE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ACONTECIMENTO_EVENTO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 11.11	recall: 01.85	FB1: 03.17	MFB1: 03.18	LOCAL_VIRTUAL
precision: 20.31	recall: 05.77	FB1: 08.85	MFB1: 08.99	PESSOA_GRUPOMEMBRO
precision: 11.43	recall: 01.52	FB1: 02.48	MFB1: 02.68	ABSTRACCAO_DISCIPLINA
precision: 05.56	recall: 02.22	FB1: 03.17	MFB1: 03.17	TEMPO_DURACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOCARGO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 35.34	recall: 22.66	FB1: 26.75	MFB1: 27.61	VALOR_QUANTIDADE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_ESTADO
precision: 53.76	recall: 27.25	FB1: 32.88	MFB1: 36.17	VALOR_MOEDA
precision: 28.21	recall: 18.68	FB1: 19.86	MFB1: 22.47	ACONTECIMENTO_EFEMERIDE
precision: 35.80	recall: 24.69	FB1: 28.09	MFB1: 29.23	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 15.83	recall: 02.86	FB1: 04.83	MFB1: 04.85	ORGANIZACAO_EMPRESA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_SUBSTANCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 10.73	recall: 05.10	FB1: 06.80	MFB1: 06.91	OBRA_PLANO
precision: 54.84	recall: 34.57	FB1: 41.35	MFB1: 42.41	PESSOA_CARGO
