processed 7902 tokens with 614 phrases; found: 547 phrases; correct: 343.
accuracy:  93.36%; precision:  62.71%; recall:  55.86%; FB1:  59.09
       ABSTRACCAO: precision:  12.50%; recall:   5.26%; FB1:   7.41  8
    ACONTECIMENTO: precision:   0.00%; recall:   0.00%; FB1:   0.00  5
            COISA: precision:   0.00%; recall:   0.00%; FB1:   0.00  1
            LOCAL: precision:  59.48%; recall:  62.73%; FB1:  61.06  116
             OBRA: precision:  50.00%; recall:  23.26%; FB1:  31.75  20
      ORGANIZACAO: precision:  64.22%; recall:  54.69%; FB1:  59.07  109
            OUTRO: precision: 100.00%; recall:  33.33%; FB1:  50.00  1
           PESSOA: precision:  64.29%; recall:  68.48%; FB1:  66.32  196
            TEMPO: precision:  72.73%; recall:  57.14%; FB1:  64.00  77
            VALOR: precision:  71.43%; recall:  55.56%; FB1:  62.50  14
