precision: 51.36	recall: 43.98	FB1: 47.37	M_FB1: 47.39	accuracy: 89.76
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_OUTRO
precision: 46.28	recall: 24.76	FB1: 31.24	MFB1: 32.26	ACONTECIMENTO_ORGANIZADO
precision: 47.04	recall: 35.94	FB1: 39.70	MFB1: 40.74	ORGANIZACAO_ADMINISTRACAO
precision: 73.60	recall: 63.77	FB1: 68.23	MFB1: 68.33	TEMPO_TEMPO_CALEND
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_ARTE
precision: 08.33	recall: 03.14	FB1: 04.23	MFB1: 04.56	COISA_OBJECTO
precision: 57.85	recall: 71.04	FB1: 63.67	MFB1: 63.77	PESSOA_INDIVIDUAL
precision: 19.30	recall: 08.83	FB1: 12.10	MFB1: 12.12	LOCAL_FISICO
precision: 46.85	recall: 63.67	FB1: 53.73	MFB1: 53.98	LOCAL_HUMANO
precision: 46.48	recall: 38.58	FB1: 42.08	MFB1: 42.16	ORGANIZACAO_INSTITUICAO
precision: 44.34	recall: 26.54	FB1: 30.88	MFB1: 33.21	OBRA_REPRODUZIDA
precision: 07.14	recall: 02.00	FB1: 03.12	MFB1: 03.12	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 19.20	recall: 10.70	FB1: 13.68	MFB1: 13.74	COISA_CLASSE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ACONTECIMENTO_EVENTO
precision: 20.24	recall: 05.18	FB1: 08.15	MFB1: 08.25	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 18.75	recall: 03.83	FB1: 06.35	MFB1: 06.37	LOCAL_VIRTUAL
precision: 33.21	recall: 17.97	FB1: 22.64	MFB1: 23.32	PESSOA_GRUPOMEMBRO
precision: 15.28	recall: 32.50	FB1: 20.54	MFB1: 20.78	ABSTRACCAO_ESTADO
precision: 01.67	recall: 00.35	FB1: 00.57	MFB1: 00.58	ABSTRACCAO_DISCIPLINA
precision: 08.33	recall: 02.08	FB1: 03.33	MFB1: 03.33	TEMPO_DURACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOCARGO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 38.12	recall: 39.42	FB1: 38.43	MFB1: 38.76	VALOR_QUANTIDADE
precision: 58.63	recall: 15.62	FB1: 24.16	MFB1: 24.67	TEMPO_FREQUENCIA
precision: 54.17	recall: 27.56	FB1: 33.26	MFB1: 36.53	VALOR_MOEDA
precision: 63.19	recall: 15.87	FB1: 24.38	MFB1: 25.36	ACONTECIMENTO_EFEMERIDE
precision: 57.74	recall: 12.13	FB1: 19.72	MFB1: 20.05	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 32.23	recall: 07.95	FB1: 12.47	MFB1: 12.75	ORGANIZACAO_EMPRESA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_SUBSTANCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 23.27	recall: 04.01	FB1: 06.69	MFB1: 06.84	OBRA_PLANO
precision: 49.19	recall: 22.58	FB1: 30.44	MFB1: 30.95	PESSOA_CARGO
