precision: 50.87	recall: 44.87	FB1: 47.66	M_FB1: 47.68	accuracy: 89.99
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_OUTRO
precision: 43.06	recall: 26.43	FB1: 32.04	MFB1: 32.76	ACONTECIMENTO_ORGANIZADO
precision: 42.85	recall: 37.72	FB1: 38.98	MFB1: 40.13	ORGANIZACAO_ADMINISTRACAO
precision: 72.47	recall: 65.14	FB1: 68.53	MFB1: 68.61	TEMPO_TEMPO_CALEND
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_ARTE
precision: 06.51	recall: 04.80	FB1: 05.21	MFB1: 05.53	COISA_OBJECTO
precision: 59.91	recall: 71.35	FB1: 65.06	MFB1: 65.13	PESSOA_INDIVIDUAL
precision: 23.69	recall: 11.61	FB1: 15.55	MFB1: 15.58	LOCAL_FISICO
precision: 47.53	recall: 64.24	FB1: 54.41	MFB1: 54.64	LOCAL_HUMANO
precision: 45.10	recall: 38.22	FB1: 41.28	MFB1: 41.37	ORGANIZACAO_INSTITUICAO
precision: 40.80	recall: 26.15	FB1: 29.66	MFB1: 31.87	OBRA_REPRODUZIDA
precision: 10.42	recall: 03.67	FB1: 05.41	MFB1: 05.43	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 19.27	recall: 11.54	FB1: 14.36	MFB1: 14.44	COISA_CLASSE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ACONTECIMENTO_EVENTO
precision: 21.88	recall: 05.18	FB1: 08.06	MFB1: 08.37	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 16.66	recall: 05.40	FB1: 08.12	MFB1: 08.15	LOCAL_VIRTUAL
precision: 29.09	recall: 19.69	FB1: 22.74	MFB1: 23.48	PESSOA_GRUPOMEMBRO
precision: 15.28	recall: 32.50	FB1: 20.54	MFB1: 20.78	ABSTRACCAO_ESTADO
precision: 03.12	recall: 01.04	FB1: 01.56	MFB1: 01.56	ABSTRACCAO_DISCIPLINA
precision: 12.50	recall: 05.65	FB1: 07.18	MFB1: 07.79	TEMPO_DURACAO
precision: 12.50	recall: 06.25	FB1: 08.33	MFB1: 08.33	PESSOA_GRUPOCARGO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 39.22	recall: 42.59	FB1: 40.53	MFB1: 40.84	VALOR_QUANTIDADE
precision: 58.63	recall: 15.62	FB1: 24.16	MFB1: 24.67	TEMPO_FREQUENCIA
precision: 57.09	recall: 30.54	FB1: 36.49	MFB1: 39.79	VALOR_MOEDA
precision: 38.33	recall: 15.87	FB1: 22.22	MFB1: 22.44	ACONTECIMENTO_EFEMERIDE
precision: 57.74	recall: 15.69	FB1: 24.16	MFB1: 24.67	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 27.24	recall: 07.98	FB1: 12.14	MFB1: 12.34	ORGANIZACAO_EMPRESA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_SUBSTANCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 25.00	recall: 07.01	FB1: 10.90	MFB1: 10.95	OBRA_PLANO
precision: 50.24	recall: 26.70	FB1: 34.26	MFB1: 34.87	PESSOA_CARGO
