precision: 50.73	recall: 42.64	FB1: 46.32	M_FB1: 46.33	accuracy: 89.61
precision: 43.46	recall: 14.78	FB1: 21.92	MFB1: 22.05	ACONTECIMENTO
precision: 21.83	recall: 02.96	FB1: 05.20	MFB1: 05.21	COISA
precision: 49.92	recall: 34.70	FB1: 40.55	MFB1: 40.94	ORGANIZACAO
precision: 80.60	recall: 49.75	FB1: 61.42	MFB1: 61.53	TEMPO
precision: 40.21	recall: 21.20	FB1: 26.86	MFB1: 27.76	OBRA
precision: 45.39	recall: 25.65	FB1: 32.45	MFB1: 32.78	VALOR
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OUTRO
precision: 50.54	recall: 63.91	FB1: 56.40	MFB1: 56.44	PESSOA
precision: 42.40	recall: 55.50	FB1: 48.03	MFB1: 48.07	LOCAL
precision: 24.41	recall: 02.70	FB1: 04.67	MFB1: 04.85	ABSTRACCAO
