precision: 51.57	recall: 40.13	FB1: 45.12	M_FB1: 45.13	accuracy: 89.20
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_OUTRO
precision: 30.14	recall: 17.91	FB1: 22.12	MFB1: 22.47	ACONTECIMENTO_ORGANIZADO
precision: 53.56	recall: 29.25	FB1: 37.17	MFB1: 37.84	ORGANIZACAO_ADMINISTRACAO
precision: 81.05	recall: 65.94	FB1: 72.60	MFB1: 72.72	TEMPO_TEMPO_CALEND
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_ARTE
precision: 87.50	recall: 07.95	FB1: 14.39	MFB1: 14.58	TEMPO_FREQUENCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OBJECTO
precision: 50.16	recall: 67.92	FB1: 57.63	MFB1: 57.70	PESSOA_INDIVIDUAL
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_FISICO
precision: 48.87	recall: 55.58	FB1: 51.56	MFB1: 52.01	LOCAL_HUMANO
precision: 45.48	recall: 29.09	FB1: 34.94	MFB1: 35.49	ORGANIZACAO_INSTITUICAO
precision: 37.58	recall: 33.80	FB1: 34.04	MFB1: 35.59	OBRA_REPRODUZIDA
precision: 16.67	recall: 01.73	FB1: 03.12	MFB1: 03.13	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 30.12	recall: 08.32	FB1: 13.02	MFB1: 13.04	COISA_CLASSE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ACONTECIMENTO_EVENTO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 08.33	recall: 04.17	FB1: 05.55	MFB1: 05.56	LOCAL_VIRTUAL
precision: 30.87	recall: 11.79	FB1: 16.68	MFB1: 17.07	PESSOA_GRUPOMEMBRO
precision: 10.71	recall: 01.04	FB1: 01.90	MFB1: 01.90	ABSTRACCAO_DISCIPLINA
precision: 31.25	recall: 12.10	FB1: 16.45	MFB1: 17.44	TEMPO_DURACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOCARGO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 38.23	recall: 24.07	FB1: 29.38	MFB1: 29.54	VALOR_QUANTIDADE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_ESTADO
precision: 56.31	recall: 26.65	FB1: 34.86	MFB1: 36.18	VALOR_MOEDA
precision: 15.89	recall: 08.80	FB1: 10.73	MFB1: 11.33	ACONTECIMENTO_EFEMERIDE
precision: 74.17	recall: 23.77	FB1: 33.96	MFB1: 36.01	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 27.50	recall: 02.41	FB1: 04.43	MFB1: 04.43	ORGANIZACAO_EMPRESA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_SUBSTANCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 15.25	recall: 08.71	FB1: 10.88	MFB1: 11.09	OBRA_PLANO
precision: 42.70	recall: 19.54	FB1: 26.58	MFB1: 26.81	PESSOA_CARGO
