processed 9852 tokens with 678 phrases; found: 602 phrases; correct: 363.
accuracy:  93.89%; precision:  60.30%; recall:  53.54%; FB1:  56.72
       ABSTRACCAO: precision:  60.00%; recall:   6.38%; FB1:  11.54  5
    ACONTECIMENTO: precision:   0.00%; recall:   0.00%; FB1:   0.00  4
            COISA: precision:   0.00%; recall:   0.00%; FB1:   0.00  3
            LOCAL: precision:  39.02%; recall:  59.26%; FB1:  47.06  123
             OBRA: precision:  20.00%; recall:   9.52%; FB1:  12.90  10
      ORGANIZACAO: precision:  38.81%; recall:  32.50%; FB1:  35.37  67
            OUTRO: precision: 100.00%; recall:   8.33%; FB1:  15.38  1
           PESSOA: precision:  67.19%; recall:  71.43%; FB1:  69.25  253
            TEMPO: precision:  81.82%; recall:  60.50%; FB1:  69.57  88
            VALOR: precision:  85.42%; recall:  69.49%; FB1:  76.64  48
