precision: 70.65	recall: 39.61	FB1: 50.71	M_FB1: 50.76	accuracy: 96.47
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_FISICO_ILHA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_VIRTUAL_OBRA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_REPRODUZIDA_LIVRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_REPRODUZIDA_OUTRO
precision: 25.00	recall: 12.50	FB1: 16.67	MFB1: 16.67	LOCAL_VIRTUAL_COMSOCIAL
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_REPRODUZIDA_FILME
precision: 41.14	recall: 10.96	FB1: 16.41	MFB1: 17.32	LOCAL_HUMANO_CONSTRUCAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	TEMPO_TEMPO_CALEND_HORA
precision: 33.33	recall: 04.76	FB1: 08.33	MFB1: 08.34	LOCAL_FISICO_RELEVO
precision: 75.00	recall: 10.20	FB1: 17.92	MFB1: 17.95	LOCAL_HUMANO_RUA
precision: 25.00	recall: 04.17	FB1: 07.14	MFB1: 07.14	OBRA_REPRODUZIDA_MUSICA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_ARTE_EDIFICIO
precision: 50.00	recall: 08.12	FB1: 13.89	MFB1: 13.98	LOCAL_HUMANO_OUTRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ORGANIZACAO_EMPRESA_SUB
precision: 85.69	recall: 45.71	FB1: 57.80	MFB1: 59.62	TEMPO_TEMPO_CALEND_INTERVALO
precision: 75.00	recall: 25.83	FB1: 37.50	MFB1: 38.43	LOCAL_FISICO_AGUACURSO
precision: 76.61	recall: 56.52	FB1: 65.00	MFB1: 65.05	TEMPO_TEMPO_CALEND_DATA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_FISICO_PLANETA
precision: 69.30	recall: 49.60	FB1: 56.56	MFB1: 57.82	LOCAL_HUMANO_PAIS
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_VIRTUAL_SITIO
precision: 16.66	recall: 04.45	FB1: 06.95	MFB1: 07.02	LOCAL_HUMANO_REGIAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ORGANIZACAO_ADMINISTRACAO_SUB
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ORGANIZACAO_INSTITUICAO_SUB
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_ARTE_PINTURA
precision: 12.50	recall: 06.25	FB1: 08.33	MFB1: 08.33	LOCAL_FISICO_AGUAMASSA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_VIRTUAL_OUTRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_ARTE_CONSTRUCAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_FISICO_REGIAO
precision: 69.43	recall: 38.26	FB1: 49.19	MFB1: 49.33	LOCAL_HUMANO_DIVISAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_ARTE_OUTRO
