processed 7682 tokens with 680 phrases; found: 633 phrases; correct: 361.
accuracy:  92.23%; precision:  57.03%; recall:  53.09%; FB1:  54.99
       ABSTRACCAO: precision:  22.22%; recall:   6.45%; FB1:  10.00  9
    ACONTECIMENTO: precision:  33.33%; recall:   7.14%; FB1:  11.76  6
            COISA: precision:   7.14%; recall:   3.57%; FB1:   4.76  14
            LOCAL: precision:  54.55%; recall:  68.70%; FB1:  60.81  165
             OBRA: precision:  62.50%; recall:  53.57%; FB1:  57.69  24
      ORGANIZACAO: precision:  40.00%; recall:  29.33%; FB1:  33.85  55
            OUTRO: precision: 100.00%; recall:  40.00%; FB1:  57.14  2
           PESSOA: precision:  62.28%; recall:  68.60%; FB1:  65.29  228
            TEMPO: precision:  67.00%; recall:  56.78%; FB1:  61.47  100
            VALOR: precision:  60.00%; recall:  62.07%; FB1:  61.02  30
