processed 7248 tokens with 598 phrases; found: 551 phrases; correct: 307.
accuracy:  91.45%; precision:  55.72%; recall:  51.34%; FB1:  53.44
       ABSTRACCAO: precision:  33.33%; recall:   6.45%; FB1:  10.81  6
    ACONTECIMENTO: precision:  63.64%; recall:  48.28%; FB1:  54.90  22
            COISA: precision:  75.00%; recall:  21.43%; FB1:  33.33  12
            LOCAL: precision:  43.55%; recall:  58.70%; FB1:  50.00  124
             OBRA: precision:  30.00%; recall:  23.08%; FB1:  26.09  30
      ORGANIZACAO: precision:  40.85%; recall:  42.65%; FB1:  41.73  71
            OUTRO: precision: 100.00%; recall:  16.67%; FB1:  28.57  1
           PESSOA: precision:  61.66%; recall:  69.19%; FB1:  65.21  193
            TEMPO: precision:  82.43%; recall:  67.03%; FB1:  73.94  74
            VALOR: precision:  50.00%; recall:  32.14%; FB1:  39.13  18
