precision: 50.37	recall: 44.94	FB1: 47.49	M_FB1: 47.50	accuracy: 90.03
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_OUTRO
precision: 40.69	recall: 28.33	FB1: 32.88	MFB1: 33.40	ACONTECIMENTO_ORGANIZADO
precision: 42.03	recall: 37.88	FB1: 38.91	MFB1: 39.85	ORGANIZACAO_ADMINISTRACAO
precision: 72.02	recall: 65.45	FB1: 68.50	MFB1: 68.58	TEMPO_TEMPO_CALEND
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_ARTE
precision: 06.21	recall: 04.80	FB1: 05.02	MFB1: 05.41	COISA_OBJECTO
precision: 60.44	recall: 70.74	FB1: 65.13	MFB1: 65.18	PESSOA_INDIVIDUAL
precision: 21.09	recall: 11.61	FB1: 14.92	MFB1: 14.97	LOCAL_FISICO
precision: 48.42	recall: 64.06	FB1: 54.97	MFB1: 55.15	LOCAL_HUMANO
precision: 44.05	recall: 37.47	FB1: 40.39	MFB1: 40.50	ORGANIZACAO_INSTITUICAO
precision: 37.06	recall: 24.68	FB1: 27.59	MFB1: 29.63	OBRA_REPRODUZIDA
precision: 09.13	recall: 03.67	FB1: 05.21	MFB1: 05.23	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 19.18	recall: 11.97	FB1: 14.66	MFB1: 14.74	COISA_CLASSE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ACONTECIMENTO_EVENTO
precision: 15.62	recall: 05.18	FB1: 07.57	MFB1: 07.78	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 12.50	recall: 03.83	FB1: 05.84	MFB1: 05.87	LOCAL_VIRTUAL
precision: 28.75	recall: 20.14	FB1: 22.84	MFB1: 23.69	PESSOA_GRUPOMEMBRO
precision: 15.28	recall: 32.50	FB1: 20.54	MFB1: 20.78	ABSTRACCAO_ESTADO
precision: 02.42	recall: 01.04	FB1: 01.46	MFB1: 01.46	ABSTRACCAO_DISCIPLINA
precision: 16.67	recall: 07.93	FB1: 10.12	MFB1: 10.74	TEMPO_DURACAO
precision: 12.50	recall: 06.25	FB1: 08.33	MFB1: 08.33	PESSOA_GRUPOCARGO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 39.84	recall: 42.91	FB1: 40.95	MFB1: 41.32	VALOR_QUANTIDADE
precision: 56.97	recall: 17.19	FB1: 26.10	MFB1: 26.41	TEMPO_FREQUENCIA
precision: 52.80	recall: 30.54	FB1: 34.82	MFB1: 38.70	VALOR_MOEDA
precision: 40.00	recall: 20.82	FB1: 26.91	MFB1: 27.38	ACONTECIMENTO_EFEMERIDE
precision: 54.77	recall: 15.69	FB1: 23.71	MFB1: 24.39	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 24.34	recall: 09.05	FB1: 12.91	MFB1: 13.20	ORGANIZACAO_EMPRESA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_SUBSTANCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 24.58	recall: 08.33	FB1: 12.39	MFB1: 12.44	OBRA_PLANO
precision: 51.78	recall: 28.38	FB1: 36.03	MFB1: 36.67	PESSOA_CARGO
