processed 7101 tokens with 641 phrases; found: 603 phrases; correct: 202.
accuracy:  82.51%; precision:  33.50%; recall:  31.51%; FB1:  32.48
       ABSTRACCAO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
    ACONTECIMENTO: precision: 100.00%; recall:   2.70%; FB1:   5.26  1
            COISA: precision:   0.00%; recall:   0.00%; FB1:   0.00  8
            LOCAL: precision:  30.23%; recall:  54.74%; FB1:  38.95  172
             OBRA: precision:  46.43%; recall:  19.70%; FB1:  27.66  28
      ORGANIZACAO: precision:  27.78%; recall:  18.29%; FB1:  22.06  54
            OUTRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
           PESSOA: precision:  43.28%; recall:  47.54%; FB1:  45.31  201
            TEMPO: precision:  25.95%; recall:  32.69%; FB1:  28.94  131
            VALOR: precision:   0.00%; recall:   0.00%; FB1:   0.00  8
