processed 6263 tokens with 547 phrases; found: 510 phrases; correct: 287.
accuracy:  92.02%; precision:  56.27%; recall:  52.47%; FB1:  54.30
       ABSTRACCAO: precision:  66.67%; recall:  10.26%; FB1:  17.78  6
    ACONTECIMENTO: precision:  68.18%; recall:  38.46%; FB1:  49.18  22
            COISA: precision: 100.00%; recall:  23.68%; FB1:  38.30  9
            LOCAL: precision:  49.44%; recall:  54.32%; FB1:  51.76  89
             OBRA: precision:  18.92%; recall:  26.92%; FB1:  22.22  37
      ORGANIZACAO: precision:  49.32%; recall:  52.17%; FB1:  50.70  73
            OUTRO: precision: 100.00%; recall:  16.67%; FB1:  28.57  1
           PESSOA: precision:  56.32%; recall:  67.72%; FB1:  61.49  190
            TEMPO: precision:  81.43%; recall:  74.03%; FB1:  77.55  70
            VALOR: precision:  53.85%; recall:  50.00%; FB1:  51.85  13
