processed 7135 tokens with 598 phrases; found: 655 phrases; correct: 190.
accuracy:  82.27%; precision:  29.01%; recall:  31.77%; FB1:  30.33
       ABSTRACCAO: precision:   0.00%; recall:   0.00%; FB1:   0.00  2
    ACONTECIMENTO: precision: 100.00%; recall:  17.24%; FB1:  29.41  5
            COISA: precision: 100.00%; recall:   4.76%; FB1:   9.09  2
            LOCAL: precision:  18.62%; recall:  38.04%; FB1:  25.00  188
             OBRA: precision:  31.25%; recall:  12.82%; FB1:  18.18  16
      ORGANIZACAO: precision:  25.27%; recall:  33.82%; FB1:  28.93  91
            OUTRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
           PESSOA: precision:  37.57%; recall:  41.28%; FB1:  39.34  189
            TEMPO: precision:  30.67%; recall:  50.55%; FB1:  38.17  150
            VALOR: precision:  25.00%; recall:  10.71%; FB1:  15.00  12
