processed 5685 tokens with 382 phrases; found: 282 phrases; correct: 109.
accuracy:  90.31%; precision:  38.65%; recall:  28.53%; FB1:  32.83
       ABSTRACCAO: precision:  33.33%; recall:  22.22%; FB1:  26.67  6
    ACONTECIMENTO: precision:  20.00%; recall:   5.56%; FB1:   8.70  5
            COISA: precision: 100.00%; recall:   2.94%; FB1:   5.71  1
            LOCAL: precision:  49.28%; recall:  31.48%; FB1:  38.42  69
             OBRA: precision:   9.09%; recall:  25.00%; FB1:  13.33  11
      ORGANIZACAO: precision:  40.00%; recall:  29.09%; FB1:  33.68  40
            OUTRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
           PESSOA: precision:  29.36%; recall:  58.18%; FB1:  39.02  109
            TEMPO: precision:  66.67%; recall:  29.03%; FB1:  40.45  27
            VALOR: precision:  28.57%; recall:  11.76%; FB1:  16.67  14
