precision: 49.44	recall: 43.73	FB1: 46.39	M_FB1: 46.41	accuracy: 89.75
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_OUTRO
precision: 40.83	recall: 22.34	FB1: 28.53	MFB1: 28.88	ACONTECIMENTO_ORGANIZADO
precision: 39.93	recall: 33.73	FB1: 35.74	MFB1: 36.57	ORGANIZACAO_ADMINISTRACAO
precision: 71.69	recall: 63.28	FB1: 67.12	MFB1: 67.23	TEMPO_TEMPO_CALEND
precision: 08.33	recall: 01.56	FB1: 02.63	MFB1: 02.63	OBRA_ARTE
precision: 01.92	recall: 01.67	FB1: 01.78	MFB1: 01.79	COISA_OBJECTO
precision: 57.93	recall: 71.03	FB1: 63.67	MFB1: 63.81	PESSOA_INDIVIDUAL
precision: 16.86	recall: 07.58	FB1: 10.43	MFB1: 10.46	LOCAL_FISICO
precision: 45.50	recall: 62.60	FB1: 52.45	MFB1: 52.69	LOCAL_HUMANO
precision: 45.24	recall: 34.41	FB1: 38.92	MFB1: 39.09	ORGANIZACAO_INSTITUICAO
precision: 39.27	recall: 25.80	FB1: 28.96	MFB1: 31.14	OBRA_REPRODUZIDA
precision: 08.33	recall: 02.00	FB1: 03.23	MFB1: 03.23	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 18.23	recall: 11.12	FB1: 13.68	MFB1: 13.81	COISA_CLASSE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ACONTECIMENTO_EVENTO
precision: 07.32	recall: 05.18	FB1: 06.04	MFB1: 06.07	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 18.75	recall: 03.83	FB1: 06.35	MFB1: 06.37	LOCAL_VIRTUAL
precision: 32.38	recall: 19.30	FB1: 23.77	MFB1: 24.19	PESSOA_GRUPOMEMBRO
precision: 15.28	recall: 32.50	FB1: 20.54	MFB1: 20.78	ABSTRACCAO_ESTADO
precision: 02.63	recall: 00.69	FB1: 01.10	MFB1: 01.10	ABSTRACCAO_DISCIPLINA
precision: 15.42	recall: 07.93	FB1: 10.42	MFB1: 10.47	TEMPO_DURACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOCARGO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 38.54	recall: 43.55	FB1: 40.66	MFB1: 40.89	VALOR_QUANTIDADE
precision: 53.12	recall: 17.19	FB1: 25.54	MFB1: 25.97	TEMPO_FREQUENCIA
precision: 56.67	recall: 29.23	FB1: 36.83	MFB1: 38.56	VALOR_MOEDA
precision: 60.19	recall: 21.40	FB1: 29.18	MFB1: 31.57	ACONTECIMENTO_EFEMERIDE
precision: 56.67	recall: 14.64	FB1: 22.77	MFB1: 23.27	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 32.62	recall: 09.00	FB1: 13.47	MFB1: 14.11	ORGANIZACAO_EMPRESA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_SUBSTANCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 17.92	recall: 08.33	FB1: 11.17	MFB1: 11.37	OBRA_PLANO
precision: 55.44	recall: 27.79	FB1: 36.22	MFB1: 37.02	PESSOA_CARGO
