processed 4511 tokens with 350 phrases; found: 249 phrases; correct: 121.
accuracy:  89.56%; precision:  48.59%; recall:  34.57%; FB1:  40.40
       ABSTRACCAO: precision:   0.00%; recall:   0.00%; FB1:   0.00  4
    ACONTECIMENTO: precision:  25.00%; recall:  10.00%; FB1:  14.29  4
            COISA: precision:   0.00%; recall:   0.00%; FB1:   0.00  1
            LOCAL: precision:  46.03%; recall:  40.85%; FB1:  43.28  63
             OBRA: precision:  11.11%; recall: 100.00%; FB1:  20.00  9
      ORGANIZACAO: precision:  18.75%; recall:  13.64%; FB1:  15.79  16
            OUTRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
           PESSOA: precision:  59.63%; recall:  73.86%; FB1:  65.99  109
            TEMPO: precision:  60.87%; recall:  26.42%; FB1:  36.84  23
            VALOR: precision:  40.00%; recall:  16.00%; FB1:  22.86  20
