precision: 53.05	recall: 46.03	FB1: 49.27	M_FB1: 49.29	accuracy: 90.22
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_OUTRO
precision: 36.82	recall: 23.03	FB1: 26.43	MFB1: 28.34	ACONTECIMENTO_ORGANIZADO
precision: 51.94	recall: 37.69	FB1: 41.56	MFB1: 43.68	ORGANIZACAO_ADMINISTRACAO
precision: 73.75	recall: 64.27	FB1: 68.56	MFB1: 68.69	TEMPO_TEMPO_CALEND
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOCARGO
precision: 52.50	recall: 20.18	FB1: 28.32	MFB1: 29.15	TEMPO_FREQUENCIA
precision: 06.57	recall: 03.33	FB1: 03.24	MFB1: 04.42	COISA_OBJECTO
precision: 57.86	recall: 69.45	FB1: 62.89	MFB1: 63.13	PESSOA_INDIVIDUAL
precision: 19.47	recall: 14.63	FB1: 14.20	MFB1: 16.71	LOCAL_FISICO
precision: 50.64	recall: 67.90	FB1: 57.71	MFB1: 58.01	LOCAL_HUMANO
precision: 40.18	recall: 32.93	FB1: 35.83	MFB1: 36.19	ORGANIZACAO_INSTITUICAO
precision: 34.34	recall: 25.56	FB1: 28.72	MFB1: 29.31	OBRA_REPRODUZIDA
precision: 22.59	recall: 04.54	FB1: 07.34	MFB1: 07.56	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 26.35	recall: 10.26	FB1: 14.35	MFB1: 14.77	COISA_CLASSE
precision: 11.11	recall: 02.78	FB1: 04.44	MFB1: 04.44	ACONTECIMENTO_EVENTO
precision: 09.63	recall: 05.00	FB1: 06.10	MFB1: 06.58	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 22.22	recall: 10.18	FB1: 13.33	MFB1: 13.97	LOCAL_VIRTUAL
precision: 34.79	recall: 16.80	FB1: 21.54	MFB1: 22.66	PESSOA_GRUPOMEMBRO
precision: 08.02	recall: 02.84	FB1: 04.10	MFB1: 04.20	ABSTRACCAO_DISCIPLINA
precision: 16.67	recall: 03.70	FB1: 06.03	MFB1: 06.06	TEMPO_DURACAO
precision: 12.50	recall: 12.50	FB1: 12.50	MFB1: 12.50	OBRA_ARTE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 40.76	recall: 40.18	FB1: 39.48	MFB1: 40.47	VALOR_QUANTIDADE
precision: 50.00	recall: 14.17	FB1: 21.43	MFB1: 22.08	ABSTRACCAO_ESTADO
precision: 77.38	recall: 45.38	FB1: 53.68	MFB1: 57.21	VALOR_MOEDA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_SUBSTANCIA
precision: 12.06	recall: 05.89	FB1: 07.72	MFB1: 07.91	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 23.89	recall: 14.47	FB1: 15.92	MFB1: 18.02	ORGANIZACAO_EMPRESA
precision: 33.75	recall: 23.12	FB1: 26.95	MFB1: 27.45	ACONTECIMENTO_EFEMERIDE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 31.87	recall: 14.81	FB1: 18.26	MFB1: 20.23	OBRA_PLANO
precision: 44.77	recall: 23.20	FB1: 29.56	MFB1: 30.56	PESSOA_CARGO
