processed 5600 tokens with 382 phrases; found: 326 phrases; correct: 163.
accuracy:  92.30%; precision:  50.00%; recall:  42.67%; FB1:  46.05
       ABSTRACCAO: precision:   0.00%; recall:   0.00%; FB1:   0.00  3
    ACONTECIMENTO: precision: 100.00%; recall:  22.22%; FB1:  36.36  4
            COISA: precision: 100.00%; recall:   2.94%; FB1:   5.71  1
            LOCAL: precision:  63.22%; recall:  50.93%; FB1:  56.41  87
             OBRA: precision:   0.00%; recall:   0.00%; FB1:   0.00  13
      ORGANIZACAO: precision:  66.67%; recall:  47.27%; FB1:  55.32  39
            OUTRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  2
           PESSOA: precision:  32.43%; recall:  65.45%; FB1:  43.37  111
            TEMPO: precision:  67.44%; recall:  46.77%; FB1:  55.24  43
            VALOR: precision:  52.17%; recall:  35.29%; FB1:  42.11  23
