processed 2248 tokens with 257 phrases; found: 250 phrases; correct: 162.
accuracy:  90.93%; precision:  64.80%; recall:  63.04%; FB1:  63.91
       ABSTRACCAO: precision:  25.00%; recall:  20.00%; FB1:  22.22  4
    ACONTECIMENTO: precision:  60.00%; recall:  54.55%; FB1:  57.14  20
            COISA: precision: 100.00%; recall:  25.00%; FB1:  40.00  4
            LOCAL: precision:  49.23%; recall:  69.57%; FB1:  57.66  65
             OBRA: precision:  38.46%; recall:  35.71%; FB1:  37.04  13
      ORGANIZACAO: precision:  52.17%; recall:  40.00%; FB1:  45.28  23
            OUTRO: precision: 100.00%; recall:  20.00%; FB1:  33.33  1
           PESSOA: precision:  71.95%; recall:  73.75%; FB1:  72.84  82
            TEMPO: precision:  97.30%; recall:  94.74%; FB1:  96.00  37
            VALOR: precision:   0.00%; recall:   0.00%; FB1:   0.00  1
