precision: 51.95	recall: 44.81	FB1: 48.11	M_FB1: 48.12	accuracy: 90.00
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_OUTRO
precision: 43.81	recall: 27.93	FB1: 33.92	MFB1: 34.11	ACONTECIMENTO_ORGANIZADO
precision: 43.83	recall: 37.26	FB1: 38.98	MFB1: 40.28	ORGANIZACAO_ADMINISTRACAO
precision: 72.36	recall: 64.44	FB1: 68.05	MFB1: 68.17	TEMPO_TEMPO_CALEND
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_ARTE
precision: 07.29	recall: 03.14	FB1: 04.35	MFB1: 04.39	COISA_OBJECTO
precision: 59.08	recall: 70.72	FB1: 64.28	MFB1: 64.37	PESSOA_INDIVIDUAL
precision: 26.35	recall: 12.66	FB1: 16.90	MFB1: 17.10	LOCAL_FISICO
precision: 48.38	recall: 65.73	FB1: 55.56	MFB1: 55.74	LOCAL_HUMANO
precision: 48.05	recall: 35.76	FB1: 40.90	MFB1: 41.00	ORGANIZACAO_INSTITUICAO
precision: 40.89	recall: 27.43	FB1: 30.91	MFB1: 32.83	OBRA_REPRODUZIDA
precision: 07.50	recall: 03.00	FB1: 04.29	MFB1: 04.29	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 17.86	recall: 10.19	FB1: 12.85	MFB1: 12.98	COISA_CLASSE
precision: 12.50	recall: 01.67	FB1: 02.94	MFB1: 02.94	ACONTECIMENTO_EVENTO
precision: 21.66	recall: 05.18	FB1: 08.34	MFB1: 08.36	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 16.66	recall: 05.40	FB1: 08.12	MFB1: 08.15	LOCAL_VIRTUAL
precision: 36.52	recall: 22.16	FB1: 26.91	MFB1: 27.58	PESSOA_GRUPOMEMBRO
precision: 15.28	recall: 32.50	FB1: 20.54	MFB1: 20.78	ABSTRACCAO_ESTADO
precision: 01.31	recall: 00.35	FB1: 00.55	MFB1: 00.55	ABSTRACCAO_DISCIPLINA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	TEMPO_DURACAO
precision: 12.50	recall: 06.25	FB1: 08.33	MFB1: 08.33	PESSOA_GRUPOCARGO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 40.86	recall: 42.70	FB1: 41.50	MFB1: 41.76	VALOR_QUANTIDADE
precision: 52.38	recall: 12.67	FB1: 19.62	MFB1: 20.41	TEMPO_FREQUENCIA
precision: 63.48	recall: 36.99	FB1: 45.44	MFB1: 46.74	VALOR_MOEDA
precision: 58.34	recall: 20.82	FB1: 30.65	MFB1: 30.68	ACONTECIMENTO_EFEMERIDE
precision: 56.25	recall: 14.64	FB1: 22.85	MFB1: 23.24	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 36.24	recall: 09.16	FB1: 14.25	MFB1: 14.63	ORGANIZACAO_EMPRESA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_SUBSTANCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 38.89	recall: 13.59	FB1: 19.23	MFB1: 20.14	OBRA_PLANO
precision: 43.71	recall: 22.84	FB1: 29.64	MFB1: 30.01	PESSOA_CARGO
