processed 11443 tokens with 1052 phrases; found: 966 phrases; correct: 599.
accuracy:  91.71%; precision:  62.01%; recall:  56.94%; FB1:  59.37
       ABSTRACCAO: precision:  33.33%; recall:   8.57%; FB1:  13.64  9
    ACONTECIMENTO: precision:  47.83%; recall:  26.19%; FB1:  33.85  23
            COISA: precision:  33.33%; recall:   7.89%; FB1:  12.77  9
            LOCAL: precision:  51.92%; recall:  65.06%; FB1:  57.75  208
             OBRA: precision:  46.67%; recall:  25.93%; FB1:  33.33  45
      ORGANIZACAO: precision:  55.00%; recall:  50.00%; FB1:  52.38  140
            OUTRO: precision: 100.00%; recall:   6.25%; FB1:  11.76  1
           PESSOA: precision:  67.18%; recall:  75.14%; FB1:  70.94  387
            TEMPO: precision:  84.47%; recall:  72.50%; FB1:  78.03  103
            VALOR: precision:  68.29%; recall:  51.85%; FB1:  58.95  41
