precision: 50.97	recall: 39.46	FB1: 44.47	M_FB1: 44.48	accuracy: 89.01
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_OUTRO
precision: 26.25	recall: 14.38	FB1: 18.11	MFB1: 18.58	ACONTECIMENTO_ORGANIZADO
precision: 50.26	recall: 25.64	FB1: 33.35	MFB1: 33.95	ORGANIZACAO_ADMINISTRACAO
precision: 79.96	recall: 66.09	FB1: 72.28	MFB1: 72.36	TEMPO_TEMPO_CALEND
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_ARTE
precision: 50.00	recall: 06.11	FB1: 10.88	MFB1: 10.89	TEMPO_FREQUENCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OBJECTO
precision: 49.83	recall: 67.84	FB1: 57.36	MFB1: 57.46	PESSOA_INDIVIDUAL
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_FISICO
precision: 48.12	recall: 54.21	FB1: 50.61	MFB1: 50.98	LOCAL_HUMANO
precision: 43.75	recall: 29.04	FB1: 34.53	MFB1: 34.91	ORGANIZACAO_INSTITUICAO
precision: 36.92	recall: 31.09	FB1: 31.90	MFB1: 33.76	OBRA_REPRODUZIDA
precision: 12.50	recall: 00.86	FB1: 01.61	MFB1: 01.61	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 26.19	recall: 07.47	FB1: 11.56	MFB1: 11.62	COISA_CLASSE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ACONTECIMENTO_EVENTO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 12.50	recall: 04.17	FB1: 06.25	MFB1: 06.25	LOCAL_VIRTUAL
precision: 31.37	recall: 10.36	FB1: 15.14	MFB1: 15.58	PESSOA_GRUPOMEMBRO
precision: 14.88	recall: 01.72	FB1: 03.06	MFB1: 03.08	ABSTRACCAO_DISCIPLINA
precision: 33.33	recall: 10.20	FB1: 15.55	MFB1: 15.62	TEMPO_DURACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOCARGO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 32.74	recall: 20.55	FB1: 25.12	MFB1: 25.25	VALOR_QUANTIDADE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_ESTADO
precision: 56.67	recall: 28.32	FB1: 35.69	MFB1: 37.76	VALOR_MOEDA
precision: 22.50	recall: 04.93	FB1: 07.55	MFB1: 08.09	ACONTECIMENTO_EFEMERIDE
precision: 68.54	recall: 27.52	FB1: 37.93	MFB1: 39.28	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 25.71	recall: 02.41	FB1: 04.38	MFB1: 04.40	ORGANIZACAO_EMPRESA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_SUBSTANCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 16.70	recall: 10.26	FB1: 12.55	MFB1: 12.71	OBRA_PLANO
precision: 45.34	recall: 19.44	FB1: 26.96	MFB1: 27.21	PESSOA_CARGO
