processed 4442 tokens with 350 phrases; found: 297 phrases; correct: 156.
accuracy:  91.90%; precision:  52.53%; recall:  44.57%; FB1:  48.22
       ABSTRACCAO: precision:   0.00%; recall:   0.00%; FB1:   0.00  4
    ACONTECIMENTO: precision: 100.00%; recall:  30.00%; FB1:  46.15  3
            COISA: precision:  80.00%; recall:   8.51%; FB1:  15.38  5
            LOCAL: precision:  51.81%; recall:  60.56%; FB1:  55.84  83
             OBRA: precision:  10.00%; recall: 100.00%; FB1:  18.18  10
      ORGANIZACAO: precision:  33.33%; recall:  22.73%; FB1:  27.03  15
            OUTRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
           PESSOA: precision:  56.64%; recall:  72.73%; FB1:  63.68  113
            TEMPO: precision:  51.35%; recall:  35.85%; FB1:  42.22  37
            VALOR: precision:  62.96%; recall:  34.00%; FB1:  44.16  27
