precision: 50.48	recall: 44.79	FB1: 47.45	M_FB1: 47.46	accuracy: 89.96
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_OUTRO
precision: 40.50	recall: 27.21	FB1: 32.04	MFB1: 32.55	ACONTECIMENTO_ORGANIZADO
precision: 41.65	recall: 37.31	FB1: 38.46	MFB1: 39.36	ORGANIZACAO_ADMINISTRACAO
precision: 71.93	recall: 65.06	FB1: 68.22	MFB1: 68.32	TEMPO_TEMPO_CALEND
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_ARTE
precision: 06.21	recall: 04.80	FB1: 05.02	MFB1: 05.41	COISA_OBJECTO
precision: 60.45	recall: 70.91	FB1: 65.21	MFB1: 65.27	PESSOA_INDIVIDUAL
precision: 21.24	recall: 11.61	FB1: 15.00	MFB1: 15.01	LOCAL_FISICO
precision: 47.62	recall: 64.16	FB1: 54.45	MFB1: 54.66	LOCAL_HUMANO
precision: 45.12	recall: 37.07	FB1: 40.57	MFB1: 40.70	ORGANIZACAO_INSTITUICAO
precision: 40.06	recall: 26.15	FB1: 29.21	MFB1: 31.64	OBRA_REPRODUZIDA
precision: 09.82	recall: 03.67	FB1: 05.30	MFB1: 05.34	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 19.09	recall: 11.54	FB1: 14.28	MFB1: 14.39	COISA_CLASSE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ACONTECIMENTO_EVENTO
precision: 15.62	recall: 05.18	FB1: 07.57	MFB1: 07.78	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 15.47	recall: 05.40	FB1: 07.92	MFB1: 08.00	LOCAL_VIRTUAL
precision: 29.14	recall: 20.14	FB1: 22.93	MFB1: 23.82	PESSOA_GRUPOMEMBRO
precision: 15.28	recall: 32.50	FB1: 20.54	MFB1: 20.78	ABSTRACCAO_ESTADO
precision: 02.58	recall: 01.04	FB1: 01.49	MFB1: 01.49	ABSTRACCAO_DISCIPLINA
precision: 16.67	recall: 07.93	FB1: 10.12	MFB1: 10.74	TEMPO_DURACAO
precision: 12.50	recall: 06.25	FB1: 08.33	MFB1: 08.33	PESSOA_GRUPOCARGO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 39.24	recall: 42.53	FB1: 40.48	MFB1: 40.82	VALOR_QUANTIDADE
precision: 54.88	recall: 15.62	FB1: 23.86	MFB1: 24.32	TEMPO_FREQUENCIA
precision: 53.52	recall: 29.23	FB1: 34.57	MFB1: 37.81	VALOR_MOEDA
precision: 40.77	recall: 19.73	FB1: 26.18	MFB1: 26.59	ACONTECIMENTO_EFEMERIDE
precision: 54.77	recall: 15.69	FB1: 23.71	MFB1: 24.39	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 25.49	recall: 09.05	FB1: 13.04	MFB1: 13.36	ORGANIZACAO_EMPRESA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_SUBSTANCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 23.38	recall: 07.01	FB1: 10.77	MFB1: 10.79	OBRA_PLANO
precision: 53.55	recall: 28.38	FB1: 36.38	MFB1: 37.10	PESSOA_CARGO
