precision: 53.63	recall: 44.94	FB1: 48.89	M_FB1: 48.90	accuracy: 90.09
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_OUTRO
precision: 53.27	recall: 29.97	FB1: 38.18	MFB1: 38.36	ACONTECIMENTO_ORGANIZADO
precision: 46.83	recall: 38.28	FB1: 40.87	MFB1: 42.12	ORGANIZACAO_ADMINISTRACAO
precision: 74.40	recall: 64.11	FB1: 68.77	MFB1: 68.87	TEMPO_TEMPO_CALEND
precision: 37.50	recall: 09.38	FB1: 15.00	MFB1: 15.00	OBRA_ARTE
precision: 09.82	recall: 06.47	FB1: 07.64	MFB1: 07.80	COISA_OBJECTO
precision: 59.35	recall: 69.24	FB1: 63.85	MFB1: 63.91	PESSOA_INDIVIDUAL
precision: 24.68	recall: 13.77	FB1: 17.34	MFB1: 17.68	LOCAL_FISICO
precision: 50.08	recall: 64.95	FB1: 56.35	MFB1: 56.55	LOCAL_HUMANO
precision: 50.23	recall: 39.75	FB1: 43.88	MFB1: 44.38	ORGANIZACAO_INSTITUICAO
precision: 41.49	recall: 25.02	FB1: 28.93	MFB1: 31.21	OBRA_REPRODUZIDA
precision: 17.50	recall: 04.72	FB1: 07.22	MFB1: 07.44	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 25.53	recall: 13.10	FB1: 16.80	MFB1: 17.32	COISA_CLASSE
precision: 25.00	recall: 01.67	FB1: 03.12	MFB1: 03.13	ACONTECIMENTO_EVENTO
precision: 35.42	recall: 08.89	FB1: 14.14	MFB1: 14.21	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 50.00	recall: 05.40	FB1: 09.72	MFB1: 09.74	LOCAL_VIRTUAL
precision: 36.47	recall: 26.53	FB1: 30.33	MFB1: 30.72	PESSOA_GRUPOMEMBRO
precision: 15.28	recall: 32.50	FB1: 20.54	MFB1: 20.78	ABSTRACCAO_ESTADO
precision: 01.56	recall: 00.35	FB1: 00.57	MFB1: 00.57	ABSTRACCAO_DISCIPLINA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	TEMPO_DURACAO
precision: 25.00	recall: 09.03	FB1: 12.88	MFB1: 13.27	PESSOA_GRUPOCARGO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 39.98	recall: 39.60	FB1: 39.25	MFB1: 39.79	VALOR_QUANTIDADE
precision: 73.22	recall: 14.06	FB1: 22.16	MFB1: 23.59	TEMPO_FREQUENCIA
precision: 67.26	recall: 34.01	FB1: 43.15	MFB1: 45.17	VALOR_MOEDA
precision: 52.50	recall: 18.04	FB1: 26.54	MFB1: 26.85	ACONTECIMENTO_EFEMERIDE
precision: 70.00	recall: 17.16	FB1: 27.07	MFB1: 27.56	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 40.28	recall: 10.57	FB1: 16.32	MFB1: 16.74	ORGANIZACAO_EMPRESA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_SUBSTANCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 30.61	recall: 12.11	FB1: 16.45	MFB1: 17.36	OBRA_PLANO
precision: 51.67	recall: 23.92	FB1: 32.11	MFB1: 32.70	PESSOA_CARGO
