precision: 56.73	recall: 51.57	FB1: 54.01	M_FB1: 54.02	accuracy: 91.30
precision: 54.06	recall: 27.30	FB1: 36.24	MFB1: 36.28	ACONTECIMENTO
precision: 63.08	recall: 14.39	FB1: 22.77	MFB1: 23.43	COISA
precision: 50.10	recall: 44.90	FB1: 47.00	MFB1: 47.36	ORGANIZACAO
precision: 79.43	recall: 61.98	FB1: 69.52	MFB1: 69.63	TEMPO
precision: 38.56	recall: 25.81	FB1: 29.25	MFB1: 30.92	OBRA
precision: 58.78	recall: 40.56	FB1: 47.83	MFB1: 48.00	VALOR
precision: 39.58	recall: 05.20	FB1: 08.87	MFB1: 09.18	OUTRO
precision: 57.83	recall: 72.74	FB1: 64.35	MFB1: 64.43	PESSOA
precision: 50.39	recall: 60.34	FB1: 54.88	MFB1: 54.92	LOCAL
precision: 29.74	recall: 08.07	FB1: 12.68	MFB1: 12.70	ABSTRACCAO
