precision: 29.78	recall: 28.05	FB1: 28.87	M_FB1: 28.89	accuracy: 81.88
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_OUTRO
precision: 27.50	recall: 05.17	FB1: 07.94	MFB1: 08.71	ACONTECIMENTO_ORGANIZADO
precision: 42.11	recall: 09.20	FB1: 14.18	MFB1: 15.10	ORGANIZACAO_ADMINISTRACAO
precision: 28.04	recall: 39.84	FB1: 32.70	MFB1: 32.92	TEMPO_TEMPO_CALEND
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_ARTE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	TEMPO_FREQUENCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OBJECTO
precision: 35.87	recall: 53.79	FB1: 42.23	MFB1: 43.04	PESSOA_INDIVIDUAL
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_FISICO
precision: 27.31	recall: 51.42	FB1: 34.96	MFB1: 35.67	LOCAL_HUMANO
precision: 18.36	recall: 13.94	FB1: 14.88	MFB1: 15.85	ORGANIZACAO_INSTITUICAO
precision: 25.84	recall: 13.34	FB1: 17.34	MFB1: 17.60	OBRA_REPRODUZIDA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 13.66	recall: 04.56	FB1: 06.04	MFB1: 06.84	COISA_CLASSE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ACONTECIMENTO_EVENTO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_VIRTUAL
precision: 22.56	recall: 03.85	FB1: 06.29	MFB1: 06.58	PESSOA_GRUPOMEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_DISCIPLINA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	TEMPO_DURACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOCARGO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 29.37	recall: 16.21	FB1: 19.84	MFB1: 20.89	VALOR_QUANTIDADE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_ESTADO
precision: 21.25	recall: 08.12	FB1: 11.21	MFB1: 11.75	VALOR_MOEDA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ACONTECIMENTO_EFEMERIDE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 15.00	recall: 00.95	FB1: 01.71	MFB1: 01.78	ORGANIZACAO_EMPRESA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_SUBSTANCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 25.00	recall: 04.83	FB1: 07.73	MFB1: 08.10	OBRA_PLANO
precision: 05.00	recall: 00.53	FB1: 00.95	MFB1: 00.95	PESSOA_CARGO
