processed 6796 tokens with 595 phrases; found: 568 phrases; correct: 184.
accuracy:  82.70%; precision:  32.39%; recall:  30.92%; FB1:  31.64
       ABSTRACCAO: precision:   0.00%; recall:   0.00%; FB1:   0.00  1
    ACONTECIMENTO: precision: 100.00%; recall:   3.70%; FB1:   7.14  1
            COISA: precision:   0.00%; recall:   0.00%; FB1:   0.00  2
            LOCAL: precision:  30.49%; recall:  48.08%; FB1:  37.31  164
             OBRA: precision:  37.50%; recall:  10.34%; FB1:  16.22  8
      ORGANIZACAO: precision:  20.73%; recall:  26.56%; FB1:  23.29  82
            OUTRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
           PESSOA: precision:  42.55%; recall:  37.50%; FB1:  39.87  141
            TEMPO: precision:  33.33%; recall:  42.98%; FB1:  37.55  147
            VALOR: precision:  18.18%; recall:  11.76%; FB1:  14.29  22
