processed 10516 tokens with 896 phrases; found: 897 phrases; correct: 263.
accuracy:  82.34%; precision:  29.32%; recall:  29.35%; FB1:  29.34
       ABSTRACCAO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
    ACONTECIMENTO: precision: 100.00%; recall:  10.53%; FB1:  19.05  4
            COISA: precision:   0.00%; recall:   0.00%; FB1:   0.00  4
            LOCAL: precision:  27.89%; recall:  45.81%; FB1:  34.67  294
             OBRA: precision:   0.00%; recall:   0.00%; FB1:   0.00  12
      ORGANIZACAO: precision:  28.32%; recall:  29.91%; FB1:  29.09  113
            OUTRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
           PESSOA: precision:  34.94%; recall:  36.58%; FB1:  35.74  269
            TEMPO: precision:  25.27%; recall:  33.09%; FB1:  28.66  182
            VALOR: precision:  26.32%; recall:  13.89%; FB1:  18.18  19
