precision: 50.76	recall: 47.52	FB1: 49.08	M_FB1: 49.09	accuracy: 90.52
precision: 53.99	recall: 21.12	FB1: 30.23	MFB1: 30.36	ACONTECIMENTO
precision: 16.13	recall: 05.82	FB1: 08.24	MFB1: 08.56	COISA
precision: 50.62	recall: 38.72	FB1: 43.68	MFB1: 43.88	ORGANIZACAO
precision: 71.40	recall: 57.10	FB1: 63.42	MFB1: 63.45	TEMPO
precision: 36.32	recall: 21.48	FB1: 26.07	MFB1: 27.00	OBRA
precision: 48.52	recall: 45.43	FB1: 46.50	MFB1: 46.93	VALOR
precision: 47.50	recall: 09.96	FB1: 15.64	MFB1: 16.47	OUTRO
precision: 50.88	recall: 69.18	FB1: 58.51	MFB1: 58.63	PESSOA
precision: 46.81	recall: 56.69	FB1: 51.18	MFB1: 51.28	LOCAL
precision: 14.71	recall: 04.44	FB1: 06.74	MFB1: 06.82	ABSTRACCAO
