processed 7583 tokens with 521 phrases; found: 462 phrases; correct: 250.
accuracy:  92.98%; precision:  54.11%; recall:  47.98%; FB1:  50.86
       ABSTRACCAO: precision:  22.22%; recall:   6.06%; FB1:   9.52  9
    ACONTECIMENTO: precision:  20.00%; recall:  12.50%; FB1:  15.38  5
            COISA: precision: 100.00%; recall:   6.25%; FB1:  11.76  1
            LOCAL: precision:  48.62%; recall:  58.89%; FB1:  53.27  109
             OBRA: precision:  30.77%; recall:  22.22%; FB1:  25.81  13
      ORGANIZACAO: precision:  47.37%; recall:  36.99%; FB1:  41.54  57
            OUTRO: precision: 100.00%; recall:  50.00%; FB1:  66.67  1
           PESSOA: precision:  58.38%; recall:  67.33%; FB1:  62.54  173
            TEMPO: precision:  64.18%; recall:  43.88%; FB1:  52.12  67
            VALOR: precision:  62.96%; recall:  51.52%; FB1:  56.67  27
