processed 9509 tokens with 849 phrases; found: 814 phrases; correct: 448.
accuracy:  91.51%; precision:  55.04%; recall:  52.77%; FB1:  53.88
       ABSTRACCAO: precision:  15.79%; recall:   9.09%; FB1:  11.54  19
    ACONTECIMENTO: precision:  43.33%; recall:  28.89%; FB1:  34.67  30
            COISA: precision:  17.65%; recall:   7.89%; FB1:  10.91  17
            LOCAL: precision:  47.28%; recall:  63.50%; FB1:  54.21  184
             OBRA: precision:  63.41%; recall:  29.89%; FB1:  40.62  41
      ORGANIZACAO: precision:  46.25%; recall:  46.25%; FB1:  46.25  80
            OUTRO: precision: 100.00%; recall:  36.36%; FB1:  53.33  4
           PESSOA: precision:  55.91%; recall:  65.55%; FB1:  60.35  279
            TEMPO: precision:  80.60%; recall:  69.23%; FB1:  74.48  134
            VALOR: precision:  42.31%; recall:  45.83%; FB1:  44.00  26
