processed 9028 tokens with 766 phrases; found: 705 phrases; correct: 462.
accuracy:  93.42%; precision:  65.53%; recall:  60.31%; FB1:  62.81
       ABSTRACCAO: precision:  33.33%; recall:   5.00%; FB1:   8.70  6
    ACONTECIMENTO: precision:  79.17%; recall:  82.61%; FB1:  80.85  24
            COISA: precision:  50.00%; recall:  30.77%; FB1:  38.10  16
            LOCAL: precision:  56.67%; recall:  59.65%; FB1:  58.12  120
             OBRA: precision:  84.85%; recall:  58.33%; FB1:  69.14  33
      ORGANIZACAO: precision:  62.86%; recall:  68.75%; FB1:  65.67  105
            OUTRO: precision: 100.00%; recall:  20.00%; FB1:  33.33  1
           PESSOA: precision:  63.35%; recall:  66.17%; FB1:  64.73  281
            TEMPO: precision:  81.44%; recall:  64.23%; FB1:  71.82  97
            VALOR: precision:  59.09%; recall:  59.09%; FB1:  59.09  22
