precision: 50.36	recall: 44.82	FB1: 47.41	M_FB1: 47.43	accuracy: 89.98
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_OUTRO
precision: 39.85	recall: 28.33	FB1: 32.65	MFB1: 33.12	ACONTECIMENTO_ORGANIZADO
precision: 41.85	recall: 37.68	FB1: 38.77	MFB1: 39.65	ORGANIZACAO_ADMINISTRACAO
precision: 71.85	recall: 64.95	FB1: 68.14	MFB1: 68.23	TEMPO_TEMPO_CALEND
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_ARTE
precision: 06.21	recall: 04.80	FB1: 05.02	MFB1: 05.41	COISA_OBJECTO
precision: 60.47	recall: 70.85	FB1: 65.18	MFB1: 65.25	PESSOA_INDIVIDUAL
precision: 21.66	recall: 11.61	FB1: 15.07	MFB1: 15.11	LOCAL_FISICO
precision: 48.04	recall: 63.91	FB1: 54.63	MFB1: 54.85	LOCAL_HUMANO
precision: 44.31	recall: 37.07	FB1: 40.24	MFB1: 40.37	ORGANIZACAO_INSTITUICAO
precision: 39.22	recall: 26.15	FB1: 29.08	MFB1: 31.38	OBRA_REPRODUZIDA
precision: 09.82	recall: 03.67	FB1: 05.30	MFB1: 05.34	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 19.35	recall: 11.97	FB1: 14.69	MFB1: 14.79	COISA_CLASSE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ACONTECIMENTO_EVENTO
precision: 15.62	recall: 05.18	FB1: 07.57	MFB1: 07.78	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 15.47	recall: 05.40	FB1: 07.92	MFB1: 08.00	LOCAL_VIRTUAL
precision: 28.67	recall: 20.14	FB1: 22.82	MFB1: 23.66	PESSOA_GRUPOMEMBRO
precision: 15.28	recall: 32.50	FB1: 20.54	MFB1: 20.78	ABSTRACCAO_ESTADO
precision: 02.58	recall: 01.04	FB1: 01.49	MFB1: 01.49	ABSTRACCAO_DISCIPLINA
precision: 16.67	recall: 07.93	FB1: 10.12	MFB1: 10.74	TEMPO_DURACAO
precision: 12.50	recall: 06.25	FB1: 08.33	MFB1: 08.33	PESSOA_GRUPOCARGO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 39.47	recall: 42.91	FB1: 40.79	MFB1: 41.12	VALOR_QUANTIDADE
precision: 54.88	recall: 15.62	FB1: 23.86	MFB1: 24.32	TEMPO_FREQUENCIA
precision: 51.02	recall: 29.23	FB1: 33.18	MFB1: 37.16	VALOR_MOEDA
precision: 40.00	recall: 20.82	FB1: 26.70	MFB1: 27.38	ACONTECIMENTO_EFEMERIDE
precision: 54.77	recall: 15.69	FB1: 23.71	MFB1: 24.39	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 24.52	recall: 09.05	FB1: 12.95	MFB1: 13.22	ORGANIZACAO_EMPRESA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_SUBSTANCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 22.80	recall: 07.01	FB1: 10.70	MFB1: 10.73	OBRA_PLANO
precision: 53.55	recall: 28.38	FB1: 36.38	MFB1: 37.10	PESSOA_CARGO
