processed 4122 tokens with 404 phrases; found: 357 phrases; correct: 195.
accuracy:  89.50%; precision:  54.62%; recall:  48.27%; FB1:  51.25
       ABSTRACCAO: precision:  14.29%; recall:  14.29%; FB1:  14.29  7
    ACONTECIMENTO: precision: 100.00%; recall:  10.53%; FB1:  19.05  2
            COISA: precision:  50.00%; recall:   4.76%; FB1:   8.70  2
            LOCAL: precision:  72.92%; recall:  56.45%; FB1:  63.64  96
             OBRA: precision:  12.50%; recall:  12.50%; FB1:  12.50  16
      ORGANIZACAO: precision:  37.84%; recall:  56.00%; FB1:  45.16  37
            OUTRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
           PESSOA: precision:  42.72%; recall:  55.00%; FB1:  48.09  103
            TEMPO: precision:  64.06%; recall:  57.75%; FB1:  60.74  64
            VALOR: precision:  66.67%; recall:  51.28%; FB1:  57.97  30
