processed 11234 tokens with 1052 phrases; found: 1081 phrases; correct: 370.
accuracy:  81.08%; precision:  34.23%; recall:  35.17%; FB1:  34.69
       ABSTRACCAO: precision:   0.00%; recall:   0.00%; FB1:   0.00  1
    ACONTECIMENTO: precision: 100.00%; recall:   4.76%; FB1:   9.09  2
            COISA: precision:   0.00%; recall:   0.00%; FB1:   0.00  13
            LOCAL: precision:  31.88%; recall:  57.23%; FB1:  40.95  298
             OBRA: precision:  52.63%; recall:  12.35%; FB1:  20.00  19
      ORGANIZACAO: precision:  22.52%; recall:  22.08%; FB1:  22.30  151
            OUTRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
           PESSOA: precision:  46.73%; recall:  45.38%; FB1:  46.04  336
            TEMPO: precision:  27.23%; recall:  53.33%; FB1:  36.06  235
            VALOR: precision:  30.77%; recall:  14.81%; FB1:  20.00  26
