precision: 50.87	recall: 44.86	FB1: 47.66	M_FB1: 47.68	accuracy: 89.99
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_OUTRO
precision: 42.39	recall: 27.21	FB1: 32.62	MFB1: 33.15	ACONTECIMENTO_ORGANIZADO
precision: 42.72	recall: 37.72	FB1: 38.98	MFB1: 40.07	ORGANIZACAO_ADMINISTRACAO
precision: 72.25	recall: 64.94	FB1: 68.31	MFB1: 68.40	TEMPO_TEMPO_CALEND
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_ARTE
precision: 06.07	recall: 04.80	FB1: 04.94	MFB1: 05.36	COISA_OBJECTO
precision: 59.97	recall: 71.34	FB1: 65.09	MFB1: 65.16	PESSOA_INDIVIDUAL
precision: 23.69	recall: 11.61	FB1: 15.55	MFB1: 15.58	LOCAL_FISICO
precision: 47.65	recall: 64.23	FB1: 54.50	MFB1: 54.71	LOCAL_HUMANO
precision: 45.56	recall: 38.35	FB1: 41.57	MFB1: 41.65	ORGANIZACAO_INSTITUICAO
precision: 40.67	recall: 26.15	FB1: 29.56	MFB1: 31.83	OBRA_REPRODUZIDA
precision: 10.42	recall: 03.67	FB1: 05.41	MFB1: 05.43	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 19.43	recall: 11.54	FB1: 14.42	MFB1: 14.49	COISA_CLASSE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ACONTECIMENTO_EVENTO
precision: 21.88	recall: 05.18	FB1: 08.06	MFB1: 08.37	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 16.66	recall: 05.40	FB1: 08.12	MFB1: 08.15	LOCAL_VIRTUAL
precision: 29.08	recall: 19.69	FB1: 22.71	MFB1: 23.48	PESSOA_GRUPOMEMBRO
precision: 15.28	recall: 32.50	FB1: 20.54	MFB1: 20.78	ABSTRACCAO_ESTADO
precision: 03.12	recall: 01.04	FB1: 01.56	MFB1: 01.56	ABSTRACCAO_DISCIPLINA
precision: 12.50	recall: 05.65	FB1: 07.18	MFB1: 07.79	TEMPO_DURACAO
precision: 12.50	recall: 06.25	FB1: 08.33	MFB1: 08.33	PESSOA_GRUPOCARGO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 39.06	recall: 42.59	FB1: 40.42	MFB1: 40.75	VALOR_QUANTIDADE
precision: 58.63	recall: 15.62	FB1: 24.16	MFB1: 24.67	TEMPO_FREQUENCIA
precision: 55.30	recall: 30.54	FB1: 36.21	MFB1: 39.35	VALOR_MOEDA
precision: 36.55	recall: 15.87	FB1: 21.73	MFB1: 22.13	ACONTECIMENTO_EFEMERIDE
precision: 57.74	recall: 15.69	FB1: 24.16	MFB1: 24.67	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 26.79	recall: 07.98	FB1: 12.09	MFB1: 12.30	ORGANIZACAO_EMPRESA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_SUBSTANCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 25.00	recall: 07.01	FB1: 10.90	MFB1: 10.95	OBRA_PLANO
precision: 50.72	recall: 26.70	FB1: 34.35	MFB1: 34.98	PESSOA_CARGO
