precision: 51.00	recall: 44.92	FB1: 47.75	M_FB1: 47.77	accuracy: 89.99
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_OUTRO
precision: 42.57	recall: 25.54	FB1: 31.32	MFB1: 31.92	ACONTECIMENTO_ORGANIZADO
precision: 43.25	recall: 37.72	FB1: 39.14	MFB1: 40.30	ORGANIZACAO_ADMINISTRACAO
precision: 72.40	recall: 65.14	FB1: 68.50	MFB1: 68.58	TEMPO_TEMPO_CALEND
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_ARTE
precision: 07.98	recall: 06.47	FB1: 06.77	MFB1: 07.15	COISA_OBJECTO
precision: 60.03	recall: 71.63	FB1: 65.24	MFB1: 65.32	PESSOA_INDIVIDUAL
precision: 23.24	recall: 11.61	FB1: 15.44	MFB1: 15.48	LOCAL_FISICO
precision: 47.77	recall: 64.74	FB1: 54.73	MFB1: 54.97	LOCAL_HUMANO
precision: 44.89	recall: 37.81	FB1: 40.95	MFB1: 41.05	ORGANIZACAO_INSTITUICAO
precision: 42.46	recall: 26.15	FB1: 29.81	MFB1: 32.36	OBRA_REPRODUZIDA
precision: 10.42	recall: 03.67	FB1: 05.41	MFB1: 05.43	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 19.87	recall: 11.54	FB1: 14.52	MFB1: 14.60	COISA_CLASSE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ACONTECIMENTO_EVENTO
precision: 17.71	recall: 05.18	FB1: 07.88	MFB1: 08.01	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 16.66	recall: 05.40	FB1: 08.12	MFB1: 08.15	LOCAL_VIRTUAL
precision: 29.45	recall: 19.69	FB1: 22.89	MFB1: 23.60	PESSOA_GRUPOMEMBRO
precision: 15.28	recall: 32.50	FB1: 20.54	MFB1: 20.78	ABSTRACCAO_ESTADO
precision: 03.12	recall: 01.04	FB1: 01.56	MFB1: 01.56	ABSTRACCAO_DISCIPLINA
precision: 12.50	recall: 05.65	FB1: 07.18	MFB1: 07.79	TEMPO_DURACAO
precision: 12.50	recall: 06.25	FB1: 08.33	MFB1: 08.33	PESSOA_GRUPOCARGO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 38.41	recall: 41.08	FB1: 39.43	MFB1: 39.70	VALOR_QUANTIDADE
precision: 58.63	recall: 15.62	FB1: 24.16	MFB1: 24.67	TEMPO_FREQUENCIA
precision: 57.09	recall: 30.54	FB1: 36.49	MFB1: 39.79	VALOR_MOEDA
precision: 38.33	recall: 15.87	FB1: 22.22	MFB1: 22.44	ACONTECIMENTO_EFEMERIDE
precision: 57.74	recall: 15.69	FB1: 24.16	MFB1: 24.67	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 27.01	recall: 07.98	FB1: 12.08	MFB1: 12.32	ORGANIZACAO_EMPRESA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_SUBSTANCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 25.41	recall: 07.01	FB1: 10.94	MFB1: 10.99	OBRA_PLANO
precision: 50.72	recall: 26.70	FB1: 34.35	MFB1: 34.98	PESSOA_CARGO
