precision: 51.54	recall: 40.69	FB1: 45.45	M_FB1: 45.48	accuracy: 89.28
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_OUTRO
precision: 29.21	recall: 15.75	FB1: 20.37	MFB1: 20.47	ACONTECIMENTO_ORGANIZADO
precision: 52.99	recall: 28.74	FB1: 36.54	MFB1: 37.27	ORGANIZACAO_ADMINISTRACAO
precision: 80.93	recall: 67.10	FB1: 73.23	MFB1: 73.37	TEMPO_TEMPO_CALEND
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_ARTE
precision: 50.00	recall: 07.50	FB1: 13.03	MFB1: 13.04	TEMPO_FREQUENCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OBJECTO
precision: 49.43	recall: 68.18	FB1: 57.23	MFB1: 57.31	PESSOA_INDIVIDUAL
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_FISICO
precision: 48.63	recall: 56.35	FB1: 51.81	MFB1: 52.21	LOCAL_HUMANO
precision: 46.13	recall: 30.27	FB1: 36.13	MFB1: 36.56	ORGANIZACAO_INSTITUICAO
precision: 37.67	recall: 33.26	FB1: 33.32	MFB1: 35.33	OBRA_REPRODUZIDA
precision: 16.67	recall: 01.73	FB1: 03.12	MFB1: 03.13	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 30.04	recall: 07.54	FB1: 12.00	MFB1: 12.06	COISA_CLASSE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ACONTECIMENTO_EVENTO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 12.50	recall: 04.17	FB1: 06.25	MFB1: 06.25	LOCAL_VIRTUAL
precision: 32.91	recall: 12.25	FB1: 17.55	MFB1: 17.85	PESSOA_GRUPOMEMBRO
precision: 17.36	recall: 02.06	FB1: 03.69	MFB1: 03.69	ABSTRACCAO_DISCIPLINA
precision: 35.00	recall: 14.37	FB1: 19.37	MFB1: 20.37	TEMPO_DURACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOCARGO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 38.29	recall: 24.59	FB1: 29.90	MFB1: 29.95	VALOR_QUANTIDADE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_ESTADO
precision: 63.54	recall: 28.32	FB1: 37.20	MFB1: 39.18	VALOR_MOEDA
precision: 16.87	recall: 10.97	FB1: 13.01	MFB1: 13.29	ACONTECIMENTO_EFEMERIDE
precision: 66.58	recall: 25.44	FB1: 35.66	MFB1: 36.81	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 27.50	recall: 02.41	FB1: 04.42	MFB1: 04.43	ORGANIZACAO_EMPRESA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_SUBSTANCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 14.04	recall: 07.47	FB1: 09.48	MFB1: 09.75	OBRA_PLANO
precision: 48.38	recall: 22.34	FB1: 30.11	MFB1: 30.56	PESSOA_CARGO
