precision: 51.47	recall: 39.92	FB1: 44.95	M_FB1: 44.96	accuracy: 89.12
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_OUTRO
precision: 31.93	recall: 15.53	FB1: 20.22	MFB1: 20.89	ACONTECIMENTO_ORGANIZADO
precision: 53.02	recall: 26.70	FB1: 34.97	MFB1: 35.52	ORGANIZACAO_ADMINISTRACAO
precision: 81.82	recall: 66.75	FB1: 73.38	MFB1: 73.52	TEMPO_TEMPO_CALEND
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_ARTE
precision: 50.00	recall: 06.11	FB1: 10.88	MFB1: 10.89	TEMPO_FREQUENCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OBJECTO
precision: 49.85	recall: 67.47	FB1: 57.24	MFB1: 57.34	PESSOA_INDIVIDUAL
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_FISICO
precision: 49.36	recall: 55.88	FB1: 52.02	MFB1: 52.42	LOCAL_HUMANO
precision: 43.26	recall: 29.22	FB1: 34.22	MFB1: 34.88	ORGANIZACAO_INSTITUICAO
precision: 33.98	recall: 30.75	FB1: 30.49	MFB1: 32.28	OBRA_REPRODUZIDA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 30.20	recall: 08.40	FB1: 13.06	MFB1: 13.15	COISA_CLASSE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ACONTECIMENTO_EVENTO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 08.33	recall: 04.17	FB1: 05.55	MFB1: 05.56	LOCAL_VIRTUAL
precision: 29.03	recall: 10.76	FB1: 15.14	MFB1: 15.70	PESSOA_GRUPOMEMBRO
precision: 04.54	recall: 00.69	FB1: 01.21	MFB1: 01.21	ABSTRACCAO_DISCIPLINA
precision: 30.83	recall: 10.20	FB1: 14.82	MFB1: 15.33	TEMPO_DURACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOCARGO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 37.55	recall: 24.62	FB1: 29.47	MFB1: 29.74	VALOR_QUANTIDADE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_ESTADO
precision: 66.83	recall: 28.32	FB1: 39.22	MFB1: 39.78	VALOR_MOEDA
precision: 15.47	recall: 06.02	FB1: 08.60	MFB1: 08.67	ACONTECIMENTO_EFEMERIDE
precision: 63.45	recall: 27.11	FB1: 37.05	MFB1: 37.99	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 27.50	recall: 02.41	FB1: 04.43	MFB1: 04.43	ORGANIZACAO_EMPRESA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_SUBSTANCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 12.88	recall: 08.05	FB1: 09.50	MFB1: 09.90	OBRA_PLANO
precision: 46.55	recall: 20.19	FB1: 27.95	MFB1: 28.16	PESSOA_CARGO
