precision: 50.29	recall: 41.89	FB1: 45.70	M_FB1: 45.71	accuracy: 89.47
precision: 40.69	recall: 13.53	FB1: 20.10	MFB1: 20.30	ACONTECIMENTO
precision: 17.71	recall: 01.75	FB1: 03.19	MFB1: 03.19	COISA
precision: 49.28	recall: 33.68	FB1: 39.59	MFB1: 40.01	ORGANIZACAO
precision: 80.96	recall: 50.61	FB1: 62.21	MFB1: 62.28	TEMPO
precision: 38.76	recall: 20.34	FB1: 25.78	MFB1: 26.68	OBRA
precision: 49.96	recall: 27.29	FB1: 35.05	MFB1: 35.30	VALOR
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OUTRO
precision: 49.28	recall: 62.42	FB1: 55.05	MFB1: 55.08	PESSOA
precision: 42.86	recall: 54.42	FB1: 47.89	MFB1: 47.96	LOCAL
precision: 18.32	recall: 01.76	FB1: 02.90	MFB1: 03.21	ABSTRACCAO
