precision: 49.08	recall: 43.88	FB1: 46.32	M_FB1: 46.34	accuracy: 89.79
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_OUTRO
precision: 41.02	recall: 24.38	FB1: 30.49	MFB1: 30.59	ACONTECIMENTO_ORGANIZADO
precision: 40.49	recall: 34.34	FB1: 36.46	MFB1: 37.16	ORGANIZACAO_ADMINISTRACAO
precision: 70.91	recall: 63.87	FB1: 67.11	MFB1: 67.21	TEMPO_TEMPO_CALEND
precision: 08.33	recall: 01.56	FB1: 02.63	MFB1: 02.63	OBRA_ARTE
precision: 03.57	recall: 03.33	FB1: 03.45	MFB1: 03.45	COISA_OBJECTO
precision: 57.50	recall: 71.23	FB1: 63.51	MFB1: 63.63	PESSOA_INDIVIDUAL
precision: 16.07	recall: 07.58	FB1: 10.18	MFB1: 10.30	LOCAL_FISICO
precision: 45.55	recall: 62.46	FB1: 52.45	MFB1: 52.68	LOCAL_HUMANO
precision: 43.48	recall: 34.31	FB1: 38.22	MFB1: 38.35	ORGANIZACAO_INSTITUICAO
precision: 38.63	recall: 29.23	FB1: 31.59	MFB1: 33.28	OBRA_REPRODUZIDA
precision: 16.66	recall: 02.86	FB1: 04.79	MFB1: 04.89	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 14.53	recall: 08.76	FB1: 10.87	MFB1: 10.93	COISA_CLASSE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ACONTECIMENTO_EVENTO
precision: 07.83	recall: 05.18	FB1: 06.12	MFB1: 06.23	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 12.50	recall: 03.83	FB1: 05.84	MFB1: 05.87	LOCAL_VIRTUAL
precision: 30.72	recall: 18.35	FB1: 22.43	MFB1: 22.97	PESSOA_GRUPOMEMBRO
precision: 15.28	recall: 32.50	FB1: 20.54	MFB1: 20.78	ABSTRACCAO_ESTADO
precision: 02.50	recall: 00.69	FB1: 01.09	MFB1: 01.09	ABSTRACCAO_DISCIPLINA
precision: 09.17	recall: 04.36	FB1: 05.88	MFB1: 05.90	TEMPO_DURACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOCARGO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 38.28	recall: 44.19	FB1: 40.91	MFB1: 41.02	VALOR_QUANTIDADE
precision: 64.28	recall: 18.86	FB1: 28.50	MFB1: 29.16	TEMPO_FREQUENCIA
precision: 60.84	recall: 29.15	FB1: 36.78	MFB1: 39.42	VALOR_MOEDA
precision: 30.00	recall: 12.99	FB1: 18.12	MFB1: 18.13	ACONTECIMENTO_EFEMERIDE
precision: 62.50	recall: 13.18	FB1: 21.31	MFB1: 21.76	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 31.76	recall: 08.27	FB1: 12.41	MFB1: 13.12	ORGANIZACAO_EMPRESA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_SUBSTANCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 19.92	recall: 09.06	FB1: 12.08	MFB1: 12.46	OBRA_PLANO
precision: 52.57	recall: 26.78	FB1: 34.63	MFB1: 35.48	PESSOA_CARGO
