precision: 51.41	recall: 40.19	FB1: 45.09	M_FB1: 45.11	accuracy: 89.22
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_OUTRO
precision: 25.72	recall: 15.38	FB1: 18.75	MFB1: 19.25	ACONTECIMENTO_ORGANIZADO
precision: 53.79	recall: 27.96	FB1: 36.32	MFB1: 36.80	ORGANIZACAO_ADMINISTRACAO
precision: 82.13	recall: 66.39	FB1: 73.34	MFB1: 73.43	TEMPO_TEMPO_CALEND
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	OBRA_ARTE
precision: 50.00	recall: 07.50	FB1: 13.03	MFB1: 13.04	TEMPO_FREQUENCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OBJECTO
precision: 50.05	recall: 68.41	FB1: 57.72	MFB1: 57.81	PESSOA_INDIVIDUAL
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	LOCAL_FISICO
precision: 49.05	recall: 55.65	FB1: 51.76	MFB1: 52.14	LOCAL_HUMANO
precision: 43.05	recall: 28.54	FB1: 33.72	MFB1: 34.32	ORGANIZACAO_INSTITUICAO
precision: 37.79	recall: 34.43	FB1: 34.14	MFB1: 36.03	OBRA_REPRODUZIDA
precision: 08.33	recall: 00.86	FB1: 01.56	MFB1: 01.56	TEMPO_GENERICO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOIND
precision: 26.67	recall: 07.10	FB1: 11.12	MFB1: 11.21	COISA_CLASSE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ACONTECIMENTO_EVENTO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_NOME
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_MEMBRO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_POVO
precision: 08.33	recall: 04.17	FB1: 05.55	MFB1: 05.56	LOCAL_VIRTUAL
precision: 30.74	recall: 11.01	FB1: 15.87	MFB1: 16.22	PESSOA_GRUPOMEMBRO
precision: 08.33	recall: 01.04	FB1: 01.85	MFB1: 01.85	ABSTRACCAO_DISCIPLINA
precision: 44.58	recall: 12.10	FB1: 16.97	MFB1: 19.03	TEMPO_DURACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	PESSOA_GRUPOCARGO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_MEMBROCLASSE
precision: 38.30	recall: 25.80	FB1: 30.53	MFB1: 30.84	VALOR_QUANTIDADE
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_ESTADO
precision: 71.78	recall: 29.98	FB1: 41.70	MFB1: 42.30	VALOR_MOEDA
precision: 14.68	recall: 08.80	FB1: 10.79	MFB1: 11.00	ACONTECIMENTO_EFEMERIDE
precision: 68.81	recall: 25.44	FB1: 36.15	MFB1: 37.15	VALOR_CLASSIFICACAO
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	ABSTRACCAO_IDEIA
precision: 21.25	recall: 01.65	FB1: 03.06	MFB1: 03.06	ORGANIZACAO_EMPRESA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_SUBSTANCIA
precision: 00.00	recall: 00.00	FB1: 00.00	MFB1: 00.00	COISA_OUTRO
precision: 15.63	recall: 08.71	FB1: 10.85	MFB1: 11.19	OBRA_PLANO
precision: 46.23	recall: 20.13	FB1: 27.53	MFB1: 28.05	PESSOA_CARGO
