processed 5591 tokens with 493 phrases; found: 499 phrases; correct: 139.
accuracy:  81.13%; precision:  27.86%; recall:  28.19%; FB1:  28.02
       ABSTRACCAO: precision:   0.00%; recall:   0.00%; FB1:   0.00  1
    ACONTECIMENTO: precision: 100.00%; recall:  14.29%; FB1:  25.00  1
            COISA: precision:   0.00%; recall:   0.00%; FB1:   0.00  3
            LOCAL: precision:  27.42%; recall:  45.95%; FB1:  34.34  124
             OBRA: precision:  16.67%; recall:   3.33%; FB1:   5.56  6
      ORGANIZACAO: precision:  17.72%; recall:  25.00%; FB1:  20.74  79
            OUTRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
           PESSOA: precision:  35.80%; recall:  32.64%; FB1:  34.15  176
            TEMPO: precision:  25.00%; recall:  35.29%; FB1:  29.27  96
            VALOR: precision:  15.38%; recall:  18.18%; FB1:  16.67  13
