processed 9555 tokens with 755 phrases; found: 837 phrases; correct: 191.
accuracy:  79.77%; precision:  22.82%; recall:  25.30%; FB1:  23.99
       ABSTRACCAO: precision:  33.33%; recall:   2.50%; FB1:   4.65  3
    ACONTECIMENTO: precision: 100.00%; recall:   3.12%; FB1:   6.06  1
            COISA: precision:   0.00%; recall:   0.00%; FB1:   0.00  11
            LOCAL: precision:  20.60%; recall:  35.56%; FB1:  26.09  233
             OBRA: precision:  13.64%; recall:   6.98%; FB1:   9.23  22
      ORGANIZACAO: precision:  29.13%; recall:  16.67%; FB1:  21.20  103
            OUTRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
           PESSOA: precision:  24.09%; recall:  39.29%; FB1:  29.86  274
            TEMPO: precision:  22.54%; recall:  35.78%; FB1:  27.66  173
            VALOR: precision:  17.65%; recall:  13.64%; FB1:  15.38  17
