processed 2567 tokens with 253 phrases; found: 247 phrases; correct: 123.
accuracy:  86.40%; precision:  49.80%; recall:  48.62%; FB1:  49.20
       ABSTRACCAO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
    ACONTECIMENTO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
            COISA: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
            LOCAL: precision:  44.16%; recall:  57.63%; FB1:  50.00  77
             OBRA: precision:  60.00%; recall:  15.00%; FB1:  24.00  5
      ORGANIZACAO: precision:  25.00%; recall:  30.00%; FB1:  27.27  36
            OUTRO: precision:   0.00%; recall:   0.00%; FB1:   0.00  0
           PESSOA: precision:  65.57%; recall:  64.52%; FB1:  65.04  61
            TEMPO: precision:  52.31%; recall:  69.39%; FB1:  59.65  65
            VALOR: precision: 100.00%; recall:  33.33%; FB1:  50.00  3
